Time,A*B
(s),(W)

0.00000000,0.79547160
0.00066700,0.49394220
0.00133400,0.56711880
0.00200100,0.66746470
0.00266800,0.84610460
0.00333500,0.77292800
0.00400200,0.66773660
0.00466900,0.64519720
0.00533600,0.51728340
0.00600300,0.56763850
0.00667000,0.64519720
0.00733700,0.64519720
0.00800400,0.77261320
0.00867100,1.02862700
0.00933800,1.12920400
0.01000500,1.17889200
0.01067200,1.22915400
0.01133900,1.22915400
0.01200600,1.17889200
0.01267300,1.20692200
0.01334000,1.22915400
0.01400700,1.00068700
0.01467400,0.95090850
0.01534100,1.00068700
0.01600800,0.92347850
0.01667500,0.90062010
0.01734200,0.85033170
0.01800900,0.77292800
0.01867600,0.75044220
0.01934300,0.82399140
0.02001000,0.85145780
0.02067700,0.85145780
0.02134400,0.87479110
0.02201100,0.92470150
0.02267800,1.00303300
0.02334500,0.95265210
0.02401200,0.92432520
0.02467900,1.02957000
0.02534600,1.07935500
0.02601300,1.20741400
0.02668000,1.25721100
0.02734700,1.20630800
0.02801400,1.27941700
0.02868100,1.25605800
0.02934800,1.27941700
0.03001500,1.22915400
0.03068200,1.10076400
0.03134900,1.12816900
0.03201600,1.17841100
0.03268300,1.17889200
0.03335000,1.27941700
0.03401700,1.28006900
0.03468400,0.97873740
0.03535100,0.97833870
0.03601800,0.90098710
0.03668500,0.79579570
0.03735200,1.02447300
0.03801900,1.02499400
0.03868600,1.05244900
0.03935300,1.13023900
0.04002000,1.15253200
0.04068700,1.20692200
0.04135400,1.17949200
0.04202100,1.27941700
0.04268800,1.30683300
0.04335500,1.30683300
0.04402200,1.45762200
0.04468900,1.38451200
0.04535600,1.48503800
0.04602300,1.58556400
0.04669000,1.58491700
0.04735700,1.61298000
0.04802400,1.53467500
0.04869100,1.43419000
0.04935800,1.40807600
0.05002500,1.33035800
0.05069200,1.25772300
0.05135900,1.18057400
0.05202600,1.07891500
0.05269300,1.22915400
0.05336000,1.25721100
0.05402700,1.22915400
0.05469400,1.33424900
0.05536100,1.25772300
0.05602800,1.33035800
0.05669500,1.45762200
0.05736200,1.48579500
0.05802900,1.56208000
0.05869600,1.63582600
0.05936300,1.69152000
0.06003000,1.69152000
0.06069700,1.61380100
0.06136400,1.58556400
0.06203100,1.61232200
0.06269800,1.58346300
0.06336500,1.63365900
0.06403200,1.68454300
0.06469900,1.76304900
0.06536600,1.91553200
0.06603300,1.91631300
0.06670000,1.89344500
0.06736700,1.63882700
0.06803400,1.46029600
0.06870100,1.45970200
0.06936800,1.33157700
0.07003500,1.43550600
0.07070200,1.45836500
0.07136900,1.48640000
0.07203600,1.45970200
0.07270300,1.46029600
0.07337000,1.43740700
0.07403700,1.43740700
0.07470400,1.63816000
0.07537100,1.66561600
0.07603800,1.71507700
0.07670500,1.71350500
0.07737200,1.76304900
0.07803900,1.73932500
0.07870600,1.78954100
0.07937300,1.86353400
0.08004000,1.76376800
0.08070700,1.89267400
0.08137400,1.89344500
0.08204100,1.89440900
0.08270800,1.86695400
0.08337500,1.76700400
0.08404200,1.68918200
0.08470900,1.58782600
0.08537600,1.56037100
0.08604300,1.61445900
0.08671000,1.58637200
0.08737700,1.58701800
0.08804400,1.61445900
0.08871100,1.63666000
0.08937800,1.66409000
0.09004500,1.71350500
0.09071200,1.81403100
0.09137900,1.73635200
0.09204600,1.96938900
0.09271300,1.99223500
0.09338000,1.91377600
0.09404700,2.01965100
0.09471400,1.86524400
0.09538100,1.89267400
0.09604800,1.99223500
0.09671500,2.09190800
0.09738200,2.11823200
0.09804900,2.11823200
0.09871600,2.01965100
0.09938300,1.81495500
0.10005000,1.68608900
0.10071700,1.55894100
0.10138400,1.55957700
0.10205100,1.58637200
0.10271800,1.61445900
0.10338500,1.73794500
0.10405200,1.61298000
0.10471900,1.66409000
0.10538600,1.68763600
0.10605300,1.58782600
0.10672000,1.63882700
0.10738700,1.63732700
0.10805400,1.43093500
0.10872100,1.55814700
0.10938800,1.66256400
0.11005500,1.81495500
0.11072200,2.04353900
0.11138900,2.04353900
0.11205600,2.02150400
0.11272300,1.92186400
0.11339000,1.97300100
0.11405700,1.91728800
0.11472400,1.91553200
0.11539100,1.86429400
0.11605800,1.96858600
0.11672500,1.84144700
0.11739200,1.79209700
0.11805900,1.76538600
0.11872600,1.58782600
0.11939300,1.66476800
0.12006000,1.71595000
0.12072700,1.58637200
0.12139400,1.56351300
0.12206100,1.58701800
0.12272800,1.48640000
0.12339500,1.56037100
0.12406200,1.55957700
0.12472900,1.53670900
0.12539600,1.66476800
0.12606300,1.63666000
0.12673000,1.81495500
0.12739700,1.94197300
0.12806400,1.89093900
0.12873100,2.06907100
0.12939800,1.94118100
0.13006500,1.89093900
0.13073200,1.84069600
0.13139900,1.76304900
0.13206600,1.71350500
0.13273300,1.63582600
0.13340000,1.79209700
0.13406700,1.79209700
0.13473400,1.94375400
0.13540100,1.94474400
