Time,A*B
(s),(W)

0.00000000,3.83000100
0.00066700,3.77966600
0.00133400,3.88033500
0.00200100,3.90421100
0.00266800,4.23121500
0.00333500,4.23121500
0.00400200,4.17711800
0.00466900,4.17924800
0.00533600,4.25863200
0.00600300,3.97990200
0.00667000,3.82805200
0.00733700,3.64968400
0.00800400,3.49733200
0.00867100,3.59937500
0.00933800,3.74877400
0.01000500,3.67562700
0.01067200,3.52019000
0.01133900,3.49733200
0.01200600,3.32038900
0.01267300,3.34189500
0.01334000,3.54762000
0.01400700,3.54762000
0.01467400,3.62349200
0.01534100,3.67562700
0.01600800,3.54762000
0.01667500,3.67562700
0.01734200,3.67712500
0.01800900,3.75143400
0.01867600,3.72401800
0.01934300,3.67225800
0.02001000,3.67225800
0.02067700,3.57047900
0.02134400,3.69848600
0.02201100,3.54906600
0.02267800,3.44704300
0.02334500,3.41961400
0.02401200,3.26874900
0.02467900,3.32038900
0.02534600,3.26550700
0.02601300,3.26716900
0.02668000,3.16811100
0.02734700,3.14202100
0.02801400,3.21519800
0.02868100,3.19103000
0.02934800,3.28858900
0.03001500,3.18810400
0.03068200,3.21682000
0.03134900,3.23834600
0.03201600,3.14074100
0.03268300,3.24131800
0.03335000,3.13914200
0.03401700,3.01273400
0.03468400,3.11172500
0.03535100,3.11172500
0.03601800,3.21550900
0.03668500,3.31430400
0.03735200,3.31295100
0.03801900,3.36314700
0.03868600,3.31734600
0.03935300,3.22009900
0.04002000,3.19395500
0.04068700,3.06739100
0.04135400,2.91334400
0.04202100,2.91067400
0.04268800,2.70643200
0.04335500,2.68220700
0.04402200,2.73386200
0.04468900,2.73497600
0.04535600,2.83443900
0.04602300,2.81158100
0.04669000,2.68357400
0.04735700,2.70505400
0.04802400,2.73386200
0.04869100,2.40110800
0.04935800,2.50527800
0.05002500,2.55556700
0.05069200,2.24811900
0.05135900,2.68111400
0.05202600,2.73247000
0.05269300,2.73247000
0.05336000,3.08887900
0.05402700,2.96244600
0.05469400,2.88325800
0.05536100,2.83443900
0.05602800,2.80815300
0.05669500,2.62978500
0.05736200,2.55791000
0.05802900,2.53045400
0.05869600,2.42978500
0.05936300,2.48012000
0.06003000,2.60824400
0.06069700,2.48012000
0.06136400,2.37824000
0.06203100,2.40110800
0.06269800,2.29955300
0.06336500,2.24811900
0.06403200,2.27212300
0.06469900,2.17154600
0.06536600,2.12125800
0.06603300,2.09382700
0.06670000,2.06991400
0.06736700,2.16955500
0.06803400,2.19696000
0.06870100,2.32579800
0.06936800,2.45041800
0.07003500,2.52916700
0.07070200,2.47885800
0.07136900,2.37727100
0.07203600,2.29838200
0.07270300,2.17154600
0.07337000,2.09925400
0.07403700,2.15065800
0.07470400,2.17442200
0.07537100,2.12320200
0.07603800,2.27970900
0.07670500,2.10117800
0.07737200,1.94553500
0.07803900,2.04624500
0.07870600,1.94474400
0.07937300,2.04437200
0.08004000,2.07096900
0.08070700,2.09733100
0.08137400,2.06991400
0.08204100,2.19897600
0.08270800,2.22274000
0.08337500,2.15065800
0.08404200,2.17243100
0.08470900,2.02150400
0.08537600,2.09839900
0.08604300,2.22070300
0.08671000,2.19785600
0.08737700,2.26888300
0.08804400,2.14215000
0.08871100,2.06907100
0.08937800,2.06991400
0.09004500,2.04353900
0.09071200,2.17154600
0.09137900,1.86524400
0.09204600,1.89344500
0.09271300,1.79282700
0.09338000,1.71507700
0.09404700,1.84501300
0.09471400,1.81569500
0.09538100,1.94474400
0.09604800,1.91728800
0.09671500,1.91553200
0.09738200,1.91553200
0.09804900,1.89171000
0.09871600,1.89093900
0.09938300,1.94197300
0.10005000,1.94296200
0.10071700,1.91553200
0.10138400,2.07096900
0.10205100,2.22183400
0.10271800,2.27669500
0.10338500,2.27669500
0.10405200,2.19987200
0.10471900,2.12212200
0.10538600,2.02150400
0.10605300,2.02253300
0.10672000,2.07181300
0.10738700,2.02068100
0.10805400,1.86524400
0.10872100,1.79209700
0.10938800,1.61528100
0.11005500,1.51003600
0.11072200,1.66476800
0.11138900,1.63666000
0.11205600,1.58491700
0.11272300,1.71350500
0.11339000,1.66409000
0.11405700,1.63666000
0.11472400,1.71595000
0.11539100,1.63732700
0.11605800,1.84238500
0.11672500,1.99325000
0.11739200,2.04623300
0.11805900,2.01882800
0.11872600,1.89171000
0.11939300,1.89267400
0.12006000,1.89344500
0.12072700,1.94474400
0.12139400,2.02150400
0.12206100,1.97119500
0.12272800,1.86600400
0.12339500,1.84144700
0.12406200,1.81403100
0.12472900,1.74092100
0.12539600,1.79118400
0.12606300,1.94375400
0.12673000,1.89518000
0.12739700,1.89518000
0.12806400,1.84482500
0.12873100,1.66629400
0.12939800,1.58701800
0.13006500,1.61380100
0.13073200,1.66324200
0.13139900,1.81329100
0.13206600,1.81329100
0.13273300,1.89171000
0.13340000,1.99142300
0.13406700,1.94197300
0.13473400,2.04249800
0.13540100,2.04166600
