Time,A*B
(s),(W)

0.00000000,10.46914000
0.00066700,10.54686000
0.00133400,10.45586000
0.00200100,9.94335900
0.00266800,10.08071000
0.00333500,10.00743000
0.00400200,9.97994600
0.00466900,10.38229000
0.00533600,10.42840000
0.00600300,10.52907000
0.00667000,10.71189000
0.00733700,10.84558000
0.00800400,10.90054000
0.00867100,10.89611000
0.00933800,10.94090000
0.01000500,10.82021000
0.01067200,10.86604000
0.01133900,11.04868000
0.01200600,10.97557000
0.01267300,11.15489000
0.01334000,11.21432000
0.01400700,11.15943000
0.01467400,11.15943000
0.01534100,11.08626000
0.01600800,10.95374000
0.01667500,10.94816000
0.01734200,10.99394000
0.01800900,10.92531000
0.01867600,10.87048000
0.01934300,10.74711000
0.02001000,10.67486000
0.02067700,10.67486000
0.02134400,10.77544000
0.02201100,10.77983000
0.02267800,10.82573000
0.02334500,10.84763000
0.02401200,10.85316000
0.02467900,10.84763000
0.02534600,10.84763000
0.02601300,10.86604000
0.02668000,10.83768000
0.02734700,10.83326000
0.02801400,10.81029000
0.02868100,10.81029000
0.02934800,10.81580000
0.03001500,10.85316000
0.03068200,10.82021000
0.03134900,10.75696000
0.03201600,10.67921000
0.03268300,10.59175000
0.03335000,10.41354000
0.03401700,10.46381000
0.03468400,10.84321000
0.03535100,10.89789000
0.03601800,11.02584000
0.03668500,10.94816000
0.03735200,10.59714000
0.03801900,10.49657000
0.03868600,10.46914000
0.03935300,10.41885000
0.04002000,10.46381000
0.04068700,10.41885000
0.04135400,10.34535000
0.04202100,10.44096000
0.04268800,10.05713000
0.04335500,10.05303000
0.04402200,10.10328000
0.04468900,10.00687000
0.04535600,10.30881000
0.04602300,10.33622000
0.04669000,10.23534000
0.04735700,10.18508000
0.04802400,10.13481000
0.04869100,10.16284000
0.04935800,10.10740000
0.05002500,10.01197000
0.05069200,9.63677600
0.05135900,9.55869600
0.05202600,9.48094600
0.05269300,9.60900600
0.05336000,9.83367400
0.05402700,9.58156400
0.05469400,9.52737100
0.05536100,9.32146900
0.05602800,9.32621900
0.05669500,9.45422500
0.05736200,9.45422500
0.05802900,9.50838800
0.05869600,9.53125400
0.05936300,9.57278300
0.06003000,9.64652700
0.06069700,9.62369000
0.06136400,9.53728300
0.06203100,9.45970700
0.06269800,9.43689000
0.06336500,9.38190500
0.06403200,9.45488100
0.06469900,9.43689000
0.06536600,9.36313500
0.06603300,9.36313500
0.06670000,9.18977900
0.06736700,9.16611100
0.06803400,9.16611100
0.06870100,9.11584900
0.06936800,9.07020500
0.07003500,8.96505900
0.07070200,8.81419100
0.07136900,8.71716500
0.07203600,8.71361400
0.07270300,8.71716500
0.07337000,8.74104400
0.07403700,8.65891400
0.07470400,8.58123500
0.07537100,8.70562600
0.07603800,8.70118800
0.07670500,8.82901200
0.07737200,8.90662000
0.07803900,8.62006100
0.07870600,8.62006100
0.07937300,8.55053700
0.08004000,8.39532300
0.08070700,8.34936200
0.08137400,8.20615900
0.08204100,8.10558100
0.08270800,8.15919300
0.08337500,8.08144300
0.08404200,8.05400200
0.08470900,8.05810200
0.08537600,7.70118400
0.08604300,7.78214100
0.08671000,7.73178600
0.08737700,7.46858900
0.08804400,7.57378100
0.08871100,7.41525800
0.08937800,7.28725100
0.09004500,7.23991200
0.09071200,7.21410400
0.09137900,6.95454600
0.09204600,6.87406400
0.09271300,7.00195400
0.09338000,7.18008600
0.09404700,7.05507200
0.09471400,7.08609800
0.09538100,6.95454600
0.09604800,6.80375800
0.09671500,7.12984400
0.09738200,7.12984400
0.09804900,7.08248900
0.09871600,6.93066100
0.09938300,6.88317600
0.10005000,6.86030800
0.10071700,6.90780200
0.10138400,6.96092600
0.10205100,6.86380100
0.10271800,6.75969000
0.10338500,6.58802400
0.10405200,6.45654900
0.10471900,6.32842400
0.10538600,6.30353400
0.10605300,6.39838100
0.10672000,6.34807200
0.10738700,6.42320400
0.10805400,6.41993300
0.10872100,6.34225400
0.10938800,6.41731600
0.11005500,6.36967000
0.11072200,6.26914500
0.11138900,6.29519700
0.11205600,6.27032200
0.11272300,6.24745500
0.11339000,6.29776300
0.11405700,6.16719100
0.11472400,6.06352400
0.11539100,5.98584600
0.11605800,5.96056700
0.11672500,5.86247300
0.11739200,5.88531900
0.11805900,5.96299800
0.11872600,5.89371700
0.11939300,5.94405100
0.12006000,5.79304700
0.12072700,5.61458900
0.12139400,5.55915800
0.12206100,5.40372100
0.12272800,5.38305500
0.12339500,5.40372100
0.12406200,5.25018000
0.12472900,5.32568700
0.12539600,5.37318900
0.12606300,5.37318900
0.12673000,5.37592900
0.12739700,5.34579800
0.12806400,5.16775700
0.12873100,5.19514800
0.12939800,5.21797400
0.13006500,5.19779700
0.13073200,5.22276400
0.13139900,5.07197600
0.13206600,4.99226000
0.13273300,4.81609200
0.13340000,4.84350800
0.13406700,4.84597600
0.13473400,4.80008500
0.13540100,4.85041900
