Time,A*B
(s),(W)

0.00000000,3.00997200
0.00066700,3.01273400
0.00133400,2.93621200
0.00200100,2.60930600
0.00266800,2.63112400
0.00333500,2.65614300
0.00400200,2.63194400
0.00466900,2.60585500
0.00533600,2.68466800
0.00600300,2.65857900
0.00667000,2.78783700
0.00733700,3.01396200
0.00800400,2.91334400
0.00867100,2.98530400
0.00933800,2.88325800
0.01000500,2.88472700
0.01067200,2.88325800
0.01133900,2.91067400
0.01200600,2.96244600
0.01267300,2.96093700
0.01334000,2.88325800
0.01400700,2.81158100
0.01467400,2.70643200
0.01534100,2.58404900
0.01600800,2.52916700
0.01667500,2.42854900
0.01734200,2.40013000
0.01800900,2.27212300
0.01867600,2.25018100
0.01934300,2.22274000
0.02001000,2.17154600
0.02067700,2.12125800
0.02134400,2.14759300
0.02201100,2.32485000
0.02267800,2.37606100
0.02334500,2.47557700
0.02401200,2.52581900
0.02467900,2.29838200
0.02534600,2.19897600
0.02601300,2.17154600
0.02668000,2.19897600
0.02734700,2.29838200
0.02801400,2.39792900
0.02868100,2.39890700
0.02934800,2.27553500
0.03001500,2.09839900
0.03068200,2.07096900
0.03134900,2.04249800
0.03201600,1.99223500
0.03268300,2.14759300
0.03335000,2.09382700
0.03401700,1.99406300
0.03468400,1.94474400
0.03535100,1.84407400
0.03601800,1.84313600
0.03668500,1.81569500
0.03735200,1.78752500
0.03801900,1.78661500
0.03868600,1.76304900
0.03935300,1.88997500
0.04002000,2.19584000
0.04068700,2.27004000
0.04135400,2.34768700
0.04202100,2.24720300
0.04268800,2.04062500
0.04335500,2.11628800
0.04402200,2.11736800
0.04468900,2.01779900
0.04535600,1.94118100
0.04602300,1.81403100
0.04669000,1.74180800
0.04735700,1.79209700
0.04802400,1.61445900
0.04869100,1.30923100
0.04935800,1.30869800
0.05002500,1.35834100
0.05069200,1.60923000
0.05135900,1.76304900
0.05202600,1.61298000
0.05269300,1.48503800
0.05336000,1.33424900
0.05402700,1.35778800
0.05469400,1.43550600
0.05536100,1.58637200
0.05602800,1.58701800
0.05669500,1.63666000
0.05736200,1.63666000
0.05802900,1.58556400
0.05869600,1.50788500
0.05936300,1.61298000
0.06003000,1.66171700
0.06069700,1.73932500
0.06136400,1.88920400
0.06203100,1.68841900
0.06269800,1.66171700
0.06336500,1.63582600
0.06403200,1.68608900
0.06469900,1.73723700
0.06536600,1.71437800
0.06603300,1.55814700
0.06670000,1.43477500
0.06736700,1.45702800
0.06803400,1.40735900
0.06870100,1.38578200
0.06936800,1.35903300
0.07003500,1.25836300
0.07070200,1.28581900
0.07136900,1.28516400
0.07203600,1.30803200
0.07270300,1.33615300
0.07337000,1.38578200
0.07403700,1.48640000
0.07470400,1.53670900
0.07537100,1.51245400
0.07603800,1.45762200
0.07670500,1.50727000
0.07737200,1.50650200
0.07803900,1.61150000
0.07870600,1.56208000
0.07937300,1.45702800
0.08004000,1.45762200
0.08070700,1.50865300
0.08137400,1.50788500
0.08204100,1.40735900
0.08270800,1.20630800
0.08337500,1.10177400
0.08404200,1.20741400
0.08470900,1.35834100
0.08537600,1.45762200
0.08604300,1.40735900
0.08671000,1.25657100
0.08737700,1.10177400
0.08804400,1.13023900
0.08871100,1.23028200
0.08937800,1.25657100
0.09004500,1.33370600
0.09071200,1.66171700
0.09137900,1.43345900
0.09204600,1.53467500
0.09271300,1.79045400
0.09338000,1.56208000
0.09404700,1.74092100
0.09471400,1.76466700
0.09538100,1.48579500
0.09604800,1.43550600
0.09671500,1.38451200
0.09738200,1.28398700
0.09804900,1.33424900
0.09871600,1.33492900
0.09938300,1.30749900
0.10005000,1.30749900
0.10071700,1.33035800
0.10138400,1.40735900
0.10205100,1.38521800
0.10271800,1.45762200
0.10338500,1.38521800
0.10405200,1.35834100
0.10471900,1.45895900
0.10538600,1.53749100
0.10605300,1.66629400
0.10672000,1.68918200
0.10738700,1.74340500
0.10805400,1.61528100
0.10872100,1.53608300
0.10938800,1.53530100
0.11005500,1.61298000
0.11072200,1.73564400
0.11138900,1.84069600
0.11205600,1.84144700
0.11272300,1.79118400
0.11339000,1.74092100
0.11405700,1.69220900
0.11472400,1.66409000
0.11539100,1.74251800
0.11605800,1.76628500
0.11672500,1.63732700
0.11739200,1.71595000
0.11805900,1.61528100
0.11872600,1.61445900
0.11939300,1.68763600
0.12006000,1.61445900
0.12072700,1.68694800
0.12139400,1.71507700
0.12206100,1.73794500
0.12272800,1.78825400
0.12339500,1.66561600
0.12406200,1.63816000
0.12472900,1.71507700
0.12539600,1.61380100
0.12606300,1.84238500
0.12673000,1.96938900
0.12739700,2.09839900
0.12806400,2.17243100
0.12873100,1.96938900
0.12939800,1.84069600
0.13006500,1.73475900
0.13073200,1.76215000
0.13139900,1.61232200
0.13206600,1.86429400
0.13273300,1.86429400
0.13340000,1.89171000
0.13406700,2.14411600
0.13473400,1.91455700
0.13540100,1.86524400
