Time,A*B
(s),(W)

0.00000000,9.16237400
0.00066700,9.18977900
0.00133400,9.49580100
0.00200100,9.46839600
0.00266800,9.62369000
0.00333500,9.64652700
0.00400200,9.52708900
0.00466900,9.42199400
0.00533600,9.29405300
0.00600300,9.34431500
0.00667000,9.26742600
0.00733700,9.44940900
0.00800400,9.50451400
0.00867100,9.52737100
0.00933800,9.68280900
0.01000500,9.70072400
0.01067200,9.82465900
0.01133900,9.72417400
0.01200600,9.72814000
0.01267300,9.96168100
0.01334000,9.93425200
0.01400700,10.01605000
0.01467400,9.93830000
0.01534100,9.81481400
0.01600800,9.74202100
0.01667500,9.70566700
0.01734200,9.72814000
0.01800900,9.67787700
0.01867600,9.73309700
0.01934300,9.84269000
0.02001000,9.89705200
0.02067700,9.92956600
0.02134400,9.82380800
0.02201100,9.79634300
0.02267800,9.71914200
0.02334500,9.65931400
0.02401200,9.63252100
0.02467900,9.57278300
0.02534600,9.62304600
0.02601300,9.77441800
0.02668000,9.80182200
0.02734700,9.87892900
0.02801400,9.98402400
0.02868100,9.83367400
0.02934800,10.08969000
0.03001500,10.06226000
0.03068200,9.96168100
0.03134900,10.00687000
0.03201600,9.87892900
0.03268300,9.82465900
0.03335000,9.90634500
0.03401700,9.70072400
0.03468400,9.60509100
0.03535100,9.75595700
0.03601800,9.68280900
0.03668500,9.87014700
0.03735200,9.74202100
0.03801900,9.51252300
0.03868600,9.49928800
0.03935300,9.38892400
0.04002000,9.53610600
0.04068700,9.56356100
0.04135400,9.49967400
0.04202100,9.52708900
0.04268800,9.54993500
0.04335500,9.54604200
0.04402200,9.57344800
0.04468900,9.46839600
0.04535600,9.36791000
0.04602300,9.54993500
0.04669000,9.49994300
0.04735700,9.60509100
0.04802400,9.68280900
0.04869100,9.34431500
0.04935800,9.36791000
0.05002500,9.36791000
0.05069200,9.17068100
0.05135900,9.31766900
0.05202600,9.19352600
0.05269300,9.22094200
0.05336000,9.37173100
0.05402700,9.25226900
0.05469400,9.17452000
0.05536100,9.12885500
0.05602800,9.12885500
0.05669500,9.12421000
0.05736200,9.17078200
0.05802900,9.06558500
0.05869600,8.98424300
0.05936300,8.93400000
0.06003000,8.91116200
0.06069700,8.78327400
0.06136400,8.70562600
0.06203100,8.70562600
0.06269800,8.91933900
0.06336500,9.07020500
0.06403200,9.07020500
0.06469900,8.98790600
0.06536600,8.75140400
0.06603300,8.55053700
0.06670000,8.39532300
0.06736700,8.44984600
0.06803400,8.48070900
0.06870100,8.48503000
0.06936800,8.46104600
0.07003500,8.34180600
0.07070200,8.21368200
0.07136900,8.18955800
0.07203600,8.13175200
0.07270300,8.10100900
0.07337000,8.02377400
0.07403700,7.94285600
0.07470400,8.04662000
0.07537100,8.07403700
0.07603800,8.35276700
0.07670500,8.32652500
0.07737200,8.21728100
0.07803900,8.37249700
0.07870600,7.96619700
0.07937300,8.01641400
0.08004000,7.97026000
0.08070700,7.71448200
0.08137400,7.76472400
0.08204100,7.71054900
0.08270800,7.71054900
0.08337500,7.58272400
0.08404200,7.50968200
0.08470900,7.45870300
0.08537600,7.38863500
0.08604300,7.39240000
0.08671000,7.26069300
0.08737700,7.18008600
0.08804400,7.15360000
0.08871100,7.07599300
0.08937800,7.05219600
0.09004500,6.95809000
0.09071200,6.83008400
0.09137900,6.77634200
0.09204600,6.77979600
0.09271300,6.82382200
0.09338000,6.69593200
0.09404700,6.64569000
0.09471400,6.68978800
0.09538100,6.67309500
0.09604800,6.92534200
0.09671500,6.97911700
0.09738200,6.87686800
0.09804900,6.77358000
0.09871600,6.57529100
0.09938300,6.57261100
0.10005000,6.49496400
0.10071700,6.51780100
0.10138400,6.36707400
0.10205100,6.08845700
0.10271800,6.06105200
0.10338500,5.83267800
0.10405200,5.83505700
0.10471900,5.98889500
0.10538600,5.96603700
0.10605300,6.06661400
0.10672000,6.04067700
0.10738700,6.00774600
0.10805400,6.03821400
0.10872100,5.88292000
0.10938800,5.86247300
0.11005500,5.76265900
0.11072200,5.63230500
0.11138900,5.73288200
0.11205600,5.70478800
0.11272300,5.82970500
0.11339000,5.82970500
0.11405700,5.70188000
0.11472400,5.70478800
0.11539100,5.50101300
0.11605800,5.39876700
0.11672500,5.22063500
0.11739200,5.12015000
0.11805900,5.12484800
0.11872600,4.99684100
0.11939300,5.04918700
0.12006000,4.99887800
0.12072700,4.87329800
0.12139400,5.02632000
0.12206100,5.04918700
0.12272800,5.09949600
0.12339500,5.17250200
0.12406200,5.04455900
0.12472900,5.06990900
0.12539600,4.94201900
0.12606300,4.79129200
0.12673000,4.81412900
0.12739700,4.66102500
0.12806400,4.65912200
0.12873100,4.73406700
0.12939800,4.83906600
0.13006500,4.81412900
0.13073200,4.84597600
0.13139900,4.76583000
0.13206600,4.63788800
0.13273300,4.64025100
0.13340000,4.48709900
0.13406700,4.48709900
0.13473400,4.36137900
0.13540100,4.33852000
