Time,A*B
(s),(W)

0.00000000,8.50032100
0.00066700,8.57773700
0.00133400,8.43044600
0.00200100,8.43474200
0.00266800,8.38018200
0.00333500,8.25981000
0.00400200,8.28387600
0.00466900,8.22901600
0.00533600,8.20950200
0.00600300,8.17872700
0.00667000,8.15919300
0.00733700,8.10100900
0.00800400,8.10100900
0.00867100,8.09688400
0.00933800,8.12098800
0.01000500,8.07403700
0.01067200,7.94609500
0.01133900,7.92728600
0.01200600,7.92728600
0.01267300,7.97351100
0.01334000,8.07815100
0.01400700,8.04662000
0.01467400,7.84956700
0.01534100,7.82532500
0.01600800,7.61710300
0.01667500,7.53942300
0.01734200,7.53635000
0.01800900,7.37508000
0.01867600,7.35146600
0.01934300,7.25107300
0.02001000,7.20087600
0.02067700,7.08248900
0.02134400,7.03580900
0.02201100,7.03222600
0.02267800,6.95809000
0.02334500,7.03580900
0.02401200,7.03222600
0.02467900,7.01123500
0.02534600,7.16216200
0.02601300,6.98094900
0.02668000,6.80265400
0.02734700,6.69866300
0.02801400,6.54520600
0.02868100,6.74617500
0.02934800,6.81756100
0.03001500,6.86425200
0.03068200,6.81408200
0.03134900,6.66356900
0.03201600,6.51780100
0.03268300,6.27233900
0.03335000,6.09404400
0.03401700,6.22001300
0.03468400,6.32262800
0.03535100,6.24172900
0.03601800,6.32262800
0.03668500,6.01326100
0.03735200,5.81060000
0.03801900,5.86546000
0.03868600,5.68716500
0.03935300,5.68716500
0.04002000,5.73453100
0.04068700,5.65685300
0.04135400,5.85709600
0.04202100,5.82970500
0.04268800,5.82970500
0.04335500,5.97791400
0.04402200,5.80231400
0.04468900,5.77948800
0.04535600,5.79994600
0.04602300,5.62714100
0.04669000,5.57689900
0.04735700,5.55123000
0.04802400,5.40096900
0.04869100,5.37592900
0.04935800,5.34852500
0.05002500,5.37355300
0.05069200,5.27087700
0.05135900,5.14508500
0.05202600,5.07197600
0.05269300,4.89377100
0.05336000,4.89626500
0.05402700,4.84597600
0.05469400,4.81854700
0.05536100,4.76825800
0.05602800,4.69080700
0.05669500,4.73863300
0.05736200,4.76388600
0.05802900,4.74104900
0.05869600,4.84350800
0.05936300,4.89377100
0.06003000,4.89177600
0.06069700,4.88928300
0.06136400,4.76145800
0.06203100,4.73863300
0.06269800,4.63599700
0.06336500,4.63788800
0.06403200,4.71556600
0.06469900,4.61504100
0.06536600,4.48527000
0.06603300,4.40942000
0.06670000,4.33394900
0.06736700,4.31109000
0.06803400,4.36137900
0.06870100,4.25863200
0.06936800,4.15641100
0.07003500,4.05301100
0.07070200,3.97990200
0.07136900,4.08250700
0.07203600,4.05507700
0.07270300,4.10536500
0.07337000,4.15734700
0.07403700,4.15734700
0.07470400,4.20979800
0.07537100,4.20594200
0.07603800,4.18095300
0.07670500,4.05301100
0.07737200,3.97371200
0.07803900,4.03221800
0.07870600,4.16192000
0.07937300,4.31284700
0.08004000,4.34249800
0.08070700,4.26253800
0.08137400,4.10536500
0.08204100,3.98355200
0.08270800,3.98193000
0.08337500,3.98193000
0.08404200,3.92867000
0.08470900,3.97735800
0.08537600,3.98100400
0.08604300,4.01009100
0.08671000,4.00846000
0.08737700,3.90580200
0.08804400,3.82649200
0.08871100,3.69999300
0.08937800,3.62681600
0.09004500,3.69999300
0.09071200,3.80363400
0.09137900,3.87322700
0.09204600,3.90063200
0.09271300,4.03016500
0.09338000,4.05301100
0.09404700,4.08042700
0.09471400,4.25863200
0.09538100,4.15184400
0.09604800,4.02852200
0.09671500,4.05135900
0.09738200,3.97533200
0.09804900,3.97735800
0.09871600,4.08042700
0.09938300,3.97735800
0.10005000,3.90222300
0.10071700,3.79712800
0.10138400,3.77774300
0.10205100,3.85549400
0.10271800,3.78120500
0.10338500,3.78120500
0.10405200,3.80254600
0.10471900,3.77966600
0.10538600,3.82649200
0.10605300,3.87678100
0.10672000,3.85549400
0.10738700,3.85392300
0.10805400,4.11161100
0.10872100,4.21051400
0.10938800,4.35915800
0.11005500,4.51451500
0.11072200,4.46243200
0.11138900,4.43683700
0.11205600,4.35915800
0.11272300,4.35915800
0.11339000,4.28147800
0.11405700,4.25863200
0.11472400,4.35915800
0.11539100,4.28147800
0.11605800,4.26080200
0.11672500,4.26080200
0.11739200,4.00642000
0.11805900,4.05879400
0.11872600,4.13826800
0.11939300,4.11289300
0.12006000,4.16785300
0.12072700,4.19075300
0.12139400,4.21437400
0.12206100,4.39059700
0.12272800,4.51865600
0.12339500,4.61927400
0.12406200,4.85239400
0.12472900,4.87081900
0.12539600,5.20468700
0.12606300,5.20468700
0.12673000,5.12484800
0.12739700,5.20733600
0.12806400,4.99887800
0.12873100,5.07456100
0.12939800,5.14508500
0.13006500,5.17513700
0.13073200,5.14980500
0.13139900,5.10209200
0.13206600,5.07921300
0.13273300,5.02427200
0.13340000,5.04713000
0.13406700,5.04713000
0.13473400,5.25767100
0.13540100,5.56425400
