Time,A*B
(s),(W)

0.00000000,9.26742600
0.00066700,9.46356900
0.00133400,9.38596200
0.00200100,9.33574400
0.00266800,9.23531200
0.00333500,9.03905200
0.00400200,8.91116200
0.00466900,8.75586800
0.00533600,8.73303100
0.00600300,8.65538300
0.00667000,8.65538300
0.00733700,8.83711800
0.00800400,8.71361400
0.00867100,8.69872400
0.00933800,8.64381300
0.01000500,8.46104600
0.01067200,8.33756200
0.01133900,8.22901600
0.01200600,8.20950200
0.01267300,8.10888400
0.01334000,8.08144300
0.01400700,8.15586900
0.01467400,8.22147200
0.01534100,8.27628200
0.01600800,8.29150400
0.01667500,8.11353600
0.01734200,7.97026000
0.01800900,7.96619700
0.01867600,7.99309900
0.01934300,8.07403700
0.02001000,7.89583300
0.02067700,7.77184900
0.02134400,7.67127200
0.02201100,7.53942300
0.02267800,7.73731900
0.02334500,7.63683400
0.02401200,7.48916100
0.02467900,7.33753900
0.02534600,7.13638600
0.02601300,7.05866700
0.02668000,6.97739400
0.02734700,6.94816800
0.02801400,6.90146900
0.02868100,6.87406400
0.02934800,6.99838400
0.03001500,7.18008600
0.03068200,7.12984400
0.03134900,7.18008600
0.03201600,7.08248900
0.03268300,6.98196300
0.03335000,6.95171200
0.03401700,7.00195400
0.03468400,6.97454900
0.03535100,6.85402100
0.03601800,6.69866300
0.03668500,6.59813700
0.03735200,6.50092300
0.03801900,6.50092300
0.03868600,6.52644000
0.03935300,6.24745500
0.04002000,6.29776300
0.04068700,6.22317900
0.04135400,6.12251000
0.04202100,6.20030000
0.04268800,5.94102700
0.04335500,5.93860700
0.04402200,5.98584600
0.04468900,6.09404400
0.04535600,6.16719100
0.04602300,6.24491000
0.04669000,6.14683600
0.04735700,6.14433200
0.04802400,6.14433200
0.04869100,5.98584600
0.04935800,6.13557000
0.05002500,6.08535300
0.05069200,6.18326300
0.05135900,6.18326300
0.05202600,5.98035500
0.05269300,5.90490200
0.05336000,5.75503100
0.05402700,5.70711500
0.05469400,5.65973500
0.05536100,5.63460000
0.05602800,5.60944700
0.05669500,5.50149400
0.05736200,5.47864800
0.05802900,5.50429800
0.05869600,5.55915800
0.05936300,5.58201600
0.06003000,5.60658900
0.06069700,5.52665700
0.06136400,5.40096900
0.06203100,5.38086200
0.06269800,5.35561400
0.06336500,5.12954700
0.06403200,5.25499600
0.06469900,5.30314400
0.06536600,5.06990900
0.06603300,5.29342000
0.06670000,5.19302700
0.06736700,5.29342000
0.06803400,5.62427300
0.06870100,5.60658900
0.06936800,5.57917300
0.07003500,5.42838500
0.07070200,5.50149400
0.07136900,5.37355300
0.07203600,5.32817300
0.07270300,5.23021700
0.07337000,5.00142200
0.07403700,5.05175700
0.07470400,5.09482200
0.07537100,5.14755500
0.07603800,5.22063500
0.07670500,5.27087700
0.07737200,5.32785900
0.07803900,5.47864800
0.07870600,5.38086200
0.07937300,5.42838500
0.08004000,5.45123100
0.08070700,5.30044300
0.08137400,5.34852500
0.08204100,5.29828200
0.08270800,5.21797400
0.08337500,5.24804000
0.08404200,5.49925100
0.08470900,5.65454700
0.08537600,5.65685300
0.08604300,5.73219300
0.08671000,5.62714100
0.08737700,5.47641400
0.08804400,5.45123100
0.08871100,5.35343200
0.08937800,5.25285500
0.09004500,5.33274700
0.09071200,5.30314400
0.09137900,5.40592300
0.09204600,5.40867500
0.09271300,5.38579600
0.09338000,5.49149000
0.09404700,5.53905300
0.09471400,5.51158700
0.09538100,5.58940800
0.09604800,5.71235000
0.09671500,5.73979100
0.09738200,5.86247300
0.09804900,6.23918400
0.09871600,6.16405000
0.09938300,6.08845700
0.10005000,6.11129400
0.10071700,5.87992100
0.10138400,5.90731200
0.10205100,6.08535300
0.10271800,6.08845700
0.10338500,6.01632500
0.10405200,6.04067700
0.10471900,5.96846800
0.10538600,5.99438600
0.10605300,5.91574900
0.10672000,5.94102700
0.10738700,6.01632500
0.10805400,6.09652700
0.10872100,6.13123300
0.10938800,6.13123300
0.11005500,6.16123200
0.11072200,6.05025700
0.11138900,6.27032200
0.11205600,6.47613000
0.11272300,6.49304200
0.11339000,6.62435800
0.11405700,6.49635100
0.11472400,6.36967000
0.11539100,6.42320400
0.11605800,6.60150000
0.11672500,6.75511600
0.11739200,6.96092600
0.11805900,7.05866700
0.11872600,6.95454600
0.11939300,6.95454600
0.12006000,6.88037200
0.12072700,6.78255800
0.12139400,6.75855500
0.12206100,6.70822100
0.12272800,6.86380100
0.12339500,6.93701500
0.12406200,7.01766000
0.12472900,7.17038400
0.12539600,7.03867600
0.12606300,7.16673500
0.12673000,7.21410400
0.12739700,7.18960300
0.12806400,7.29690100
0.12873100,7.24359800
0.12939800,7.32138700
0.13006500,7.50366300
0.13073200,7.65085000
0.13139900,7.83249600
0.13206600,7.82930900
0.13273300,7.77184900
0.13340000,7.77184900
0.13406700,7.79927800
0.13473400,7.95014400
0.13540100,8.05072100
