Time,A*B
(s),(W)

0.00000000,3.34325700
0.00066700,3.39045600
0.00133400,3.44247200
0.00200100,3.59790900
0.00266800,3.54436800
0.00333500,3.49555100
0.00400200,3.49555100
0.00466900,3.46672100
0.00533600,3.46672100
0.00600300,3.62016900
0.00667000,3.62016900
0.00733700,3.62016900
0.00800400,3.62201500
0.00867100,3.57177300
0.00933800,3.56995200
0.01000500,3.64299500
0.01067200,3.59461000
0.01133900,3.59607600
0.01200600,3.62076700
0.01267300,3.57193400
0.01334000,3.52162500
0.01400700,3.36932500
0.01467400,3.26708400
0.01534100,3.34019300
0.01600800,3.41787200
0.01667500,3.67562700
0.01734200,3.77620400
0.01800900,3.72591600
0.01867600,3.87678100
0.01934300,3.87678100
0.02001000,3.85392300
0.02067700,3.95449900
0.02134400,4.03221800
0.02201100,4.10327400
0.02267800,4.23121500
0.02334500,4.20836900
0.02401200,4.08042700
0.02467900,4.10160200
0.02534600,4.15429200
0.02601300,4.15641100
0.02668000,4.22733400
0.02734700,4.13069000
0.02801400,4.05507700
0.02868100,4.10536500
0.02934800,4.08417000
0.03001500,4.15946300
0.03068200,4.05672900
0.03134900,3.98355200
0.03201600,4.03386100
0.03268300,4.08042700
0.03335000,4.23337200
0.03401700,4.41166700
0.03468400,4.44090700
0.03535100,4.36315600
0.03601800,4.36537700
0.03668500,4.23509700
0.03735200,4.35915800
0.03801900,4.48709900
0.03868600,4.56477800
0.03935300,4.81854700
0.04002000,4.80008500
0.04068700,4.82296400
0.04135400,4.94856900
0.04202100,4.82051000
0.04268800,4.74298300
0.04335500,4.74540000
0.04402200,4.69053900
0.04468900,4.71796900
0.04535600,4.84597600
0.04602300,4.99429700
0.04669000,4.97398300
0.04735700,4.97398300
0.04802400,5.02887800
0.04869100,5.08386500
0.04935800,5.23500700
0.05002500,5.31070700
0.05069200,5.30800600
0.05135900,5.33057400
0.05202600,5.52891000
0.05269300,5.76031200
0.05336000,5.89071800
0.05402700,6.33164500
0.05469400,6.25381600
0.05536100,6.27670600
0.05602800,6.39838100
0.05669500,5.98889500
0.05736200,5.93860700
0.05802900,5.88531900
0.05869600,5.86546000
0.05936300,5.86247300
0.06003000,6.01632500
0.06069700,6.04375500
0.06136400,6.01632500
0.06203100,5.81296800
0.06269800,5.73979100
0.06336500,5.76559300
0.06403200,5.66492400
0.06469900,5.91659600
0.06536600,5.96603700
0.06603300,5.88831800
0.06670000,6.03610800
0.06736700,6.19146600
0.06803400,6.21747900
0.06870100,6.39251800
0.06936800,6.42320400
0.07003500,6.32520400
0.07070200,6.40489600
0.07136900,6.40489600
0.07203600,6.45983400
0.07270300,6.52644000
0.07337000,6.49496400
0.07403700,6.57261100
0.07470400,6.59208600
0.07537100,6.64230300
0.07603800,6.72607900
0.07670500,6.67581700
0.07737200,6.80265400
0.07803900,6.88317600
0.07870600,6.80999900
0.07937300,6.78601100
0.08004000,6.81346600
0.08070700,6.65449900
0.08137400,6.77634200
0.08204100,6.98196300
0.08270800,6.90146900
0.08337500,7.05507200
0.08404200,7.06154300
0.08470900,7.01123500
0.08537600,7.08898500
0.08604300,7.06154300
0.08671000,7.18960300
0.08737700,7.23696300
0.08804400,7.21043000
0.08871100,7.40846100
0.08937800,7.38185700
0.09004500,7.43207500
0.09071200,7.66423900
0.09137900,7.63994900
0.09204600,7.70183900
0.09271300,7.70183900
0.09338000,7.60051500
0.09404700,7.60051500
0.09471400,7.49603000
0.09538100,7.52730100
0.09604800,7.57763600
0.09671500,7.52272600
0.09738200,7.45254400
0.09804900,7.37472300
0.09871600,7.34884300
0.09938300,7.42583400
0.10005000,7.52730100
0.10071700,7.54633900
0.10138400,7.49984600
0.10205100,7.51583500
0.10271800,7.59355300
0.10338500,7.74047500
0.10405200,7.89985600
0.10471900,7.86841600
0.10538600,7.89261300
0.10605300,7.89261300
0.10672000,7.81098300
0.10738700,7.86841600
0.10805400,7.95014400
0.10872100,7.90307500
0.10938800,7.85276600
0.11005500,7.79927800
0.11072200,7.87298500
0.11138900,7.84556900
0.11205600,7.81815400
0.11272300,7.77184900
0.11339000,7.59664700
0.11405700,7.49984600
0.11472400,7.53419600
0.11539100,7.53419600
0.11605800,7.50671500
0.11672500,7.60747600
0.11739200,7.64695600
0.11805900,7.69726600
0.11872600,7.87242600
0.11939300,8.02377400
0.12006000,8.09688400
0.12072700,8.22147200
0.12139400,8.09688400
0.12206100,8.02050300
0.12272800,8.02377400
0.12339500,7.94609500
0.12406200,8.01641400
0.12472900,8.01641400
0.12539600,7.98576400
0.12606300,7.96294600
0.12673000,7.88859000
0.12739700,7.81496700
0.12806400,7.74188700
0.12873100,7.71448200
0.12939800,7.61399700
0.13006500,7.61710300
0.13073200,7.62098400
0.13139900,7.62409000
0.13206600,7.72470700
0.13273300,7.74899100
0.13340000,7.74899100
0.13406700,7.72156000
0.13473400,7.70183900
0.13540100,7.67127200
