Time,A*B
(s),(W)

0.00000000,9.29405300
0.00066700,9.57278300
0.00133400,9.51863800
0.00200100,9.52251900
0.00266800,9.47225800
0.00333500,9.34507400
0.00400200,9.34507400
0.00466900,9.34031000
0.00533600,9.26270200
0.00600300,9.19352600
0.00667000,9.01532200
0.00733700,8.96505900
0.00800400,8.91933900
0.00867100,8.93400000
0.00933800,8.93400000
0.01000500,9.02988000
0.01067200,8.95683600
0.01133900,8.83711800
0.01200600,8.61303700
0.01267300,8.36468500
0.01334000,8.25981000
0.01400700,8.33756200
0.01467400,8.53531900
0.01534100,8.47725200
0.01600800,8.63254500
0.01667500,8.37249700
0.01734200,8.34510600
0.01800900,8.34510600
0.01867600,8.04334100
0.01934300,8.17122900
0.02001000,8.14839300
0.02067700,8.22482500
0.02134400,8.47725200
0.02201100,8.44984600
0.02267800,8.35276700
0.02334500,8.22147200
0.02401200,8.08945800
0.02467900,7.94285600
0.02534600,7.89261300
0.02601300,7.89985600
0.02668000,7.69726600
0.02734700,7.69413000
0.02801400,7.61399700
0.02868100,7.45870300
0.02934800,7.46174400
0.03001500,7.33837200
0.03068200,7.34510300
0.03134900,7.34510300
0.03201600,7.31766200
0.03268300,7.41828100
0.03335000,7.41525800
0.03401700,7.46174400
0.03468400,7.43207500
0.03535100,7.30425000
0.03601800,7.09881800
0.03668500,7.04213000
0.03735200,7.04572500
0.03801900,7.09230000
0.03868600,7.19426300
0.03935300,7.07599300
0.04002000,7.12620900
0.04068700,7.07960200
0.04135400,7.00837900
0.04202100,6.98552100
0.04268800,6.83008400
0.04335500,6.83008400
0.04402200,6.80265400
0.04468900,6.67581700
0.04535600,6.55121100
0.04602300,6.47349300
0.04669000,6.34225400
0.04735700,6.31940700
0.04802400,6.39447900
0.04869100,6.26914500
0.04935800,6.31940700
0.05002500,6.35005800
0.05069200,6.24491000
0.05135900,6.34682400
0.05202600,6.37291600
0.05269300,6.16610400
0.05336000,6.11129400
0.05402700,6.01081000
0.05469400,5.87992100
0.05536100,6.06105200
0.05602800,5.91273600
0.05669500,5.83505700
0.05736200,5.76031200
0.05802900,5.70711500
0.05869600,5.65454700
0.05936300,5.70478800
0.06003000,5.70188000
0.06069700,5.68426800
0.06136400,5.81296800
0.06203100,5.63460000
0.06269800,5.58429100
0.06336500,5.48144000
0.06403200,5.45123100
0.06469900,5.45123100
0.06536600,5.45123100
0.06603300,5.42838500
0.06670000,5.40096900
0.06736700,5.32785900
0.06803400,5.17250200
0.06870100,5.09731300
0.06936800,5.14283100
0.07003500,5.19302700
0.07070200,5.16775700
0.07136900,5.22063500
0.07203600,5.09482200
0.07270300,4.99684100
0.07337000,4.92118700
0.07403700,4.81609200
0.07470400,4.74298300
0.07537100,4.81609200
0.07603800,4.81854700
0.07670500,4.87787400
0.07737200,4.80008500
0.07803900,4.77262900
0.07870600,4.71989200
0.07937300,4.43909700
0.08004000,4.34028800
0.08070700,4.23509700
0.08137400,4.23509700
0.08204100,4.39059700
0.08270800,4.46195600
0.08337500,4.40942000
0.08404200,4.43683700
0.08470900,4.48527000
0.08537600,4.61504100
0.08604300,4.58762500
0.08671000,4.63599700
0.08737700,4.71364400
0.08804400,4.68841600
0.08871100,4.75951500
0.08937800,4.66340200
0.09004500,4.48709900
0.09071200,4.36137900
0.09137900,4.05672900
0.09204600,3.95611100
0.09271300,3.92707000
0.09338000,4.10536500
0.09404700,4.26253800
0.09471400,4.28366000
0.09538100,4.23337200
0.09604800,4.03016500
0.09671500,4.02852200
0.09738200,4.03221800
0.09804900,4.00478800
0.09871600,4.08417000
0.09938300,4.23725300
0.10005000,4.36137900
0.10071700,4.44090700
0.10138400,4.51408300
0.10205100,4.46195600
0.10271800,4.56253200
0.10338500,4.56020900
0.10405200,4.53320000
0.10471900,4.61080800
0.10538600,4.56291700
0.10605300,4.63788800
0.10672000,4.67196000
0.10738700,4.57129100
0.10805400,4.46604600
0.10872100,4.41571100
0.10938800,4.33852000
0.11005500,4.44090700
0.11072200,4.53967400
0.11138900,4.61739300
0.11205600,4.57129100
0.11272300,4.51865600
0.11339000,4.52095700
0.11405700,4.62162600
0.11472400,4.74733400
0.11539100,4.87539200
0.11605800,4.92369500
0.11672500,4.94655300
0.11739200,4.94655300
0.11805900,5.12484800
0.11872600,5.15437800
0.11939300,5.20468700
0.12006000,5.32329000
0.12072700,5.22542600
0.12139400,5.22542600
0.12206100,5.19991700
0.12272800,5.20256700
0.12339500,5.22542600
0.12406200,5.35070600
0.12472900,5.30314400
0.12539600,5.38305500
0.12606300,5.10666800
0.12673000,5.08386500
0.12739700,5.08386500
0.12806400,5.00396700
0.12873100,5.28512700
0.12939800,5.23021700
0.13006500,5.30800600
0.13073200,5.20945600
0.13139900,5.25767100
0.13206600,5.37848200
0.13273300,5.43336400
0.13340000,5.61173200
0.13406700,5.69011800
0.13473400,5.71758500
0.13540100,5.84338200
