Time,A*B
(s),(W)

0.00000000,12.93125000
0.00066700,13.06585000
0.00133400,13.19386000
0.00200100,13.24954000
0.00266800,13.53310000
0.00333500,13.55597000
0.00400200,13.55597000
0.00466900,13.73434000
0.00533600,13.54550000
0.00600300,13.81912000
0.00667000,13.78465000
0.00733700,13.78465000
0.00800400,13.90704000
0.00867100,14.04791000
0.00933800,14.15434000
0.01000500,14.25505000
0.01067200,14.38323000
0.01133900,14.40483000
0.01200600,14.62618000
0.01267300,14.74823000
0.01334000,14.81382000
0.01400700,14.78495000
0.01467400,14.81382000
0.01534100,14.89150000
0.01600800,15.01945000
0.01667500,15.23903000
0.01734200,15.36709000
0.01800900,15.55337000
0.01867600,15.78859000
0.01934300,15.85538000
0.02001000,16.00638000
0.02067700,15.93317000
0.02134400,15.82792000
0.02201100,16.13451000
0.02267800,16.12630000
0.02334500,16.26925000
0.02401200,16.27753000
0.02467900,16.14114000
0.02534600,16.22731000
0.02601300,16.34285000
0.02668000,16.48363000
0.02734700,16.55475000
0.02801400,16.57765000
0.02868100,16.73915000
0.02934800,16.90728000
0.03001500,16.94901000
0.03068200,17.01814000
0.03134900,17.14620000
0.03201600,17.34037000
0.03268300,17.57352000
0.03335000,17.75905000
0.03401700,17.81843000
0.03468400,17.81843000
0.03535100,17.81843000
0.03601800,17.96943000
0.03668500,18.07468000
0.03735200,18.09756000
0.03801900,18.29416000
0.03868600,18.35985000
0.03935300,18.35050000
0.04002000,18.38728000
0.04068700,18.32635000
0.04135400,18.28531000
0.04202100,18.37061000
0.04268800,18.48193000
0.04335500,18.54570000
0.04402200,18.63293000
0.04468900,18.82096000
0.04535600,18.88918000
0.04602300,19.26898000
0.04669000,19.48785000
0.04735700,19.54767000
0.04802400,19.55763000
0.04869100,19.50734000
0.04935800,19.67561000
0.05002500,19.69846000
0.05069200,19.79548000
0.05135900,19.76807000
0.05202600,19.76807000
0.05269300,19.72587000
0.05336000,19.85469000
0.05402700,19.83181000
0.05469400,19.91313000
0.05536100,20.01027000
0.05602800,20.18873000
0.05669500,20.41752000
0.05736200,20.24936000
0.05802900,20.24040000
0.05869600,20.08918000
0.05936300,19.83257000
0.06003000,19.84190000
0.06069700,19.98281000
0.06136400,20.01027000
0.06203100,20.12815000
0.06269800,20.32938000
0.06336500,20.38843000
0.06403200,20.48060000
0.06469900,20.65874000
0.06536600,20.48060000
0.06603300,20.49939000
0.06670000,20.48060000
0.06736700,20.40295000
0.06803400,20.61689000
0.06870100,20.53922000
0.06936800,20.58550000
0.07003500,20.51819000
0.07070200,20.48031000
0.07136900,20.48031000
0.07203600,20.37139000
0.07270300,20.66716000
0.07337000,20.65483000
0.07403700,20.67769000
0.07470400,20.67769000
0.07537100,20.41752000
0.07603800,20.41752000
0.07670500,20.40713000
0.07737200,20.40713000
0.07803900,20.31075000
0.07870600,20.27963000
0.07937300,20.15174000
0.08004000,20.23307000
0.08070700,20.27081000
0.08137400,20.19309000
0.08204100,20.14280000
0.08270800,20.11995000
0.08337500,20.15174000
0.08404200,20.17458000
0.08470900,20.26048000
0.08537600,20.12434000
0.08604300,20.14280000
0.08671000,19.99194000
0.08737700,20.01480000
0.08804400,20.00008000
0.08871100,19.88679000
0.08937800,19.87203000
0.09004500,19.71652000
0.09071200,19.74397000
0.09137900,19.65677000
0.09204600,19.45535000
0.09271300,19.35464000
0.09338000,19.16831000
0.09404700,19.10824000
0.09471400,19.20886000
0.09538100,19.21868000
0.09604800,19.21868000
0.09671500,19.08295000
0.09738200,19.17366000
0.09804900,19.03271000
0.09871600,18.92766000
0.09938300,19.04047000
0.10005000,18.91253000
0.10071700,18.95506000
0.10138400,18.98247000
0.10205100,18.88198000
0.10271800,18.84496000
0.10338500,18.72669000
0.10405200,18.64330000
0.10471900,18.52870000
0.10538600,18.26671000
0.10605300,18.14789000
0.10672000,17.99689000
0.10738700,17.95386000
0.10805400,17.89622000
0.10872100,17.89622000
0.10938800,17.80210000
0.11005500,17.56457000
0.11072200,17.46837000
0.11138900,17.41809000
0.11205600,17.50293000
0.11272300,17.55324000
0.11339000,17.59638000
0.11405700,17.40921000
0.11472400,17.25139000
0.11539100,17.18075000
0.11605800,17.15333000
0.11672500,17.18075000
0.11739200,17.13048000
0.11805900,17.07326000
0.11872600,16.97277000
0.11939300,16.87229000
0.12006000,16.69416000
0.12072700,16.63935000
0.12139400,16.44508000
0.12206100,16.41767000
0.12272800,16.39025000
0.12339500,16.18920000
0.12406200,16.10495000
0.12472900,15.92682000
0.12539600,15.83279000
0.12606300,15.73226000
0.12673000,15.60432000
0.12739700,15.43398000
0.12806400,15.33340000
0.12873100,15.22825000
0.12939800,15.35626000
0.13006500,15.17023000
0.13073200,15.09097000
0.13139900,15.01332000
0.13206600,14.75754000
0.13273300,15.00567000
0.13340000,14.92806000
0.13406700,14.92197000
0.13473400,14.91436000
0.13540100,14.58597000
