Time,A*B
(s),(W)

0.00000000,10.82021000
0.00066700,10.77544000
0.00133400,10.74711000
0.00200100,10.61916000
0.00266800,10.59175000
0.00333500,10.49122000
0.00400200,10.36328000
0.00466900,10.15809000
0.00533600,10.09813000
0.00600300,10.03020000
0.00667000,10.03429000
0.00733700,10.13481000
0.00800400,10.11255000
0.00867100,10.03429000
0.00933800,9.87490200
0.01000500,9.79725500
0.01067200,9.77441800
0.01133900,9.67787700
0.01200600,9.60020000
0.01267300,9.53194400
0.01334000,9.43543800
0.01400700,9.43543800
0.01467400,9.36222500
0.01534100,9.19821200
0.01600800,9.13953600
0.01667500,9.13953600
0.01734200,9.22094200
0.01800900,9.32621900
0.01867600,9.22940100
0.01934300,9.22940100
0.02001000,9.22940100
0.02067700,9.40776900
0.02134400,9.32621900
0.02201100,9.34431500
0.02267800,9.64652700
0.02334500,9.38596200
0.02401200,9.49096000
0.02467900,9.41815300
0.02534600,9.08472700
0.02601300,9.06558500
0.02668000,9.07020500
0.02734700,9.04277400
0.02801400,8.94219800
0.02868100,8.81778200
0.02934800,8.89191000
0.03001500,8.78327400
0.03068200,8.70917600
0.03134900,8.70562600
0.03201600,8.48070900
0.03268300,8.41073800
0.03335000,8.41073800
0.03401700,8.53879700
0.03468400,8.58560800
0.03535100,8.68618400
0.03601800,8.70917600
0.03668500,8.69075600
0.03735200,8.79133300
0.03801900,8.93764400
0.03868600,9.01532200
0.03935300,9.03448500
0.04002000,9.03816900
0.04068700,8.96962700
0.04135400,9.05106500
0.04202100,9.10140000
0.04268800,9.20196000
0.04335500,9.19821200
0.04402200,9.14326400
0.04468900,9.21637300
0.04535600,9.18977900
0.04602300,9.19821200
0.04669000,9.16611100
0.04735700,9.09306300
0.04802400,9.09676800
0.04869100,9.19352600
0.04935800,9.27513700
0.05002500,9.43063600
0.05069200,9.51322700
0.05135900,9.51710000
0.05202600,9.46289300
0.05269300,9.48577300
0.05336000,9.69168700
0.05402700,9.86512400
0.05469400,9.93830000
0.05536100,9.63252100
0.05602800,9.52737100
0.05669500,9.52737100
0.05736200,9.75098800
0.05802900,10.28560000
0.05869600,10.39070000
0.05936300,10.54686000
0.06003000,10.55115000
0.06069700,10.50619000
0.06136400,10.40023000
0.06203100,10.34535000
0.06269800,10.45054000
0.06336500,10.57860000
0.06403200,10.76244000
0.06469900,10.76244000
0.06536600,10.76244000
0.06603300,10.68900000
0.06670000,10.68900000
0.06736700,10.84006000
0.06803400,10.91344000
0.06870100,11.00851000
0.06936800,11.33776000
0.07003500,11.46119000
0.07070200,11.53891000
0.07136900,11.63356000
0.07203600,11.43833000
0.07270300,11.56045000
0.07337000,11.74463000
0.07403700,12.02841000
0.07470400,12.30739000
0.07537100,12.35770000
0.07603800,12.48576000
0.07670500,12.50811000
0.07737200,12.55200000
0.07803900,12.60868000
0.07870600,12.67994000
0.07937300,12.74188000
0.08004000,12.87649000
0.08070700,13.03412000
0.08137400,13.11729000
0.08204100,13.13351000
0.08270800,13.10528000
0.08337500,13.18307000
0.08404200,13.10528000
0.08470900,13.17636000
0.08537600,13.36153000
0.08604300,13.31120000
0.08671000,13.59724000
0.08737700,13.75391000
0.08804400,13.75391000
0.08871100,14.02616000
0.08937800,14.05363000
0.09004500,14.07537000
0.09071200,14.34719000
0.09137900,14.36421000
0.09204600,14.61277000
0.09271300,14.87623000
0.09338000,14.84880000
0.09404700,14.98291000
0.09471400,14.92803000
0.09538100,14.95547000
0.09604800,14.76776000
0.09671500,14.76776000
0.09738200,14.89593000
0.09804900,15.39779000
0.09871600,15.66894000
0.09938300,15.66894000
0.10005000,15.56833000
0.10071700,15.11409000
0.10138400,15.21933000
0.10205100,15.39779000
0.10271800,15.66894000
0.10338500,15.97537000
0.10405200,16.12630000
0.10471900,16.25436000
0.10538600,16.28180000
0.10605300,16.35497000
0.10672000,16.36740000
0.10738700,16.46793000
0.10805400,16.68884000
0.10872100,16.78946000
0.10938800,17.04558000
0.11005500,17.14620000
0.11072200,17.26722000
0.11138900,17.26722000
0.11205600,17.33339000
0.11272300,17.46862000
0.11339000,17.45002000
0.11405700,17.49329000
0.11472400,17.57826000
0.11539100,17.67902000
0.11605800,17.87785000
0.11672500,17.88513000
0.11739200,17.99689000
0.11805900,18.05812000
0.11872600,18.06548000
0.11939300,18.13865000
0.12006000,18.25313000
0.12072700,18.44847000
0.12139400,18.45447000
0.12206100,18.57314000
0.12272800,18.58843000
0.12339500,18.60638000
0.12406200,18.73432000
0.12472900,18.92217000
0.12539600,19.05794000
0.12606300,19.16831000
0.12673000,19.13548000
0.12739700,19.15059000
0.12806400,19.12770000
0.12873100,19.01273000
0.12939800,19.19126000
0.13006500,19.30161000
0.13073200,19.41973000
0.13139900,19.38440000
0.13206600,19.36946000
0.13273300,19.39688000
0.13340000,19.34662000
0.13406700,19.42962000
0.13473400,19.39710000
0.13540100,19.55268000
