Time,A*B
(s),(W)

0.00000000,9.04734600
0.00066700,9.07020500
0.00133400,9.01991600
0.00200100,9.38032700
0.00266800,9.35764800
0.00333500,9.46289300
0.00400200,9.55869600
0.00466900,9.27593000
0.00533600,9.39936500
0.00600300,9.42679500
0.00667000,9.45807700
0.00733700,9.86512400
0.00800400,9.86512400
0.00867100,9.82866600
0.00933800,9.79725500
0.01000500,9.64652700
0.01067200,9.72814000
0.01133900,9.75993300
0.01200600,9.84269000
0.01267300,9.94740800
0.01334000,9.91543200
0.01400700,9.83768200
0.01467400,9.81981100
0.01534100,9.71456500
0.01600800,9.92451900
0.01667500,10.07558000
0.01734200,10.27740000
0.01800900,10.40552000
0.01867600,10.32773000
0.01934300,10.40552000
0.02001000,10.52907000
0.02067700,10.57940000
0.02134400,10.62890000
0.02201100,10.65177000
0.02267800,10.77983000
0.02334500,11.00860000
0.02401200,11.17662000
0.02467900,11.28172000
0.02534600,11.30457000
0.02601300,11.33776000
0.02668000,11.44882000
0.02734700,11.49915000
0.02801400,11.47627000
0.02868100,11.47044000
0.02934800,11.43833000
0.03001500,11.51605000
0.03068200,11.64423000
0.03134900,11.73391000
0.03201600,11.81655000
0.03268300,11.84547000
0.03335000,11.99517000
0.03401700,12.08978000
0.03468400,12.24543000
0.03535100,12.53607000
0.03601800,12.53607000
0.03668500,12.69157000
0.03735200,12.53607000
0.03801900,12.56351000
0.03868600,12.74188000
0.03935300,12.85814000
0.04002000,13.22129000
0.04068700,13.41187000
0.04135400,13.55735000
0.04202100,13.64066000
0.04268800,13.76878000
0.04335500,13.74133000
0.04402200,13.74832000
0.04468900,13.83422000
0.04535600,13.78382000
0.04602300,13.98292000
0.04669000,14.06078000
0.04735700,14.16154000
0.04802400,14.20470000
0.04869100,14.23216000
0.04935800,14.36764000
0.05002500,14.46105000
0.05069200,14.61955000
0.05135900,14.66396000
0.05202600,14.68396000
0.05269300,14.81962000
0.05336000,14.83496000
0.05402700,14.99664000
0.05469400,15.12482000
0.05536100,15.16128000
0.05602800,15.48426000
0.05669500,15.51802000
0.05736200,15.69638000
0.05802900,15.82444000
0.05869600,15.85538000
0.05936300,15.91858000
0.06003000,15.90571000
0.06069700,16.02562000
0.06136400,16.18499000
0.06203100,16.32822000
0.06269800,16.32159000
0.06336500,16.29408000
0.06403200,16.25463000
0.06469900,16.21230000
0.06536600,16.40986000
0.06603300,16.55404000
0.06670000,16.55404000
0.06736700,16.68204000
0.06803400,16.93806000
0.06870100,17.06607000
0.06936800,17.16664000
0.07003500,17.13921000
0.07070200,17.01121000
0.07136900,17.06149000
0.07203600,17.23979000
0.07270300,17.58068000
0.07337000,17.72439000
0.07403700,17.76562000
0.07470400,17.82954000
0.07537100,17.82954000
0.07603800,17.90998000
0.07670500,18.03804000
0.07737200,18.25927000
0.07803900,18.56558000
0.07870600,18.74387000
0.07937300,18.82926000
0.08004000,18.88918000
0.08070700,18.71834000
0.08137400,18.73360000
0.08204100,18.76105000
0.08270800,18.79349000
0.08337500,18.98985000
0.08404200,18.97976000
0.08470900,19.08510000
0.08537600,19.09829000
0.08604300,19.37753000
0.08671000,19.51529000
0.08737700,19.52025000
0.08804400,19.85382000
0.08871100,19.64819000
0.08937800,19.80355000
0.09004500,20.10070000
0.09071200,20.02295000
0.09137900,20.11094000
0.09204600,20.04130000
0.09271300,20.09165000
0.09338000,20.06877000
0.09404700,20.28939000
0.09471400,20.42583000
0.09538100,20.32054000
0.09604800,20.47619000
0.09671500,20.34801000
0.09738200,20.41752000
0.09804900,20.49073000
0.09871600,20.40713000
0.09938300,20.43000000
0.10005000,20.35682000
0.10071700,20.29367000
0.10138400,20.37969000
0.10205100,20.44911000
0.10271800,20.39882000
0.10338500,20.48031000
0.10405200,20.53519000
0.10471900,20.56852000
0.10538600,20.70898000
0.10605300,20.95656000
0.10672000,21.13486000
0.10738700,21.17436000
0.10805400,21.25204000
0.10872100,21.16229000
0.10938800,21.06171000
0.11005500,21.00685000
0.11072200,21.03428000
0.11138900,21.09265000
0.11205600,21.06524000
0.11272300,21.44434000
0.11339000,21.35256000
0.11405700,21.24409000
0.11472400,21.19378000
0.11539100,20.83325000
0.11605800,20.90649000
0.11672500,20.92544000
0.11739200,20.99254000
0.11805900,21.10125000
0.11872600,21.17436000
0.11939300,21.13486000
0.12006000,21.12060000
0.12072700,21.13136000
0.12139400,21.12060000
0.12206100,20.97330000
0.12272800,20.87646000
0.12339500,20.75695000
0.12406200,20.65661000
0.12472900,20.75695000
0.12539600,20.79493000
0.12606300,20.91451000
0.12673000,20.89563000
0.12739700,20.73642000
0.12806400,20.64631000
0.12873100,20.59598000
0.12939800,20.53519000
0.13006500,20.52682000
0.13073200,20.48031000
0.13139900,20.30194000
0.13206600,20.12357000
0.13273300,20.11094000
0.13340000,20.07326000
0.13406700,20.15539000
0.13473400,20.18281000
0.13540100,20.15539000
