Time,A*B
(s),(W)

0.00000000,9.65931400
0.00066700,9.60900600
0.00133400,9.49967400
0.00200100,9.42679500
0.00266800,9.28443400
0.00333500,9.28915900
0.00400200,9.44408000
0.00466900,9.41659900
0.00533600,9.48963500
0.00600300,9.51710000
0.00667000,9.51322700
0.00733700,9.68675500
0.00800400,9.63187200
0.00867100,9.63187200
0.00933800,9.71456500
0.01000500,9.89705200
0.01067200,10.07148000
0.01133900,10.52371000
0.01200600,10.54686000
0.01267300,10.44096000
0.01334000,10.54148000
0.01400700,10.44628000
0.01467400,10.67921000
0.01534100,10.88045000
0.01600800,10.94090000
0.01667500,10.90789000
0.01734200,10.85758000
0.01800900,10.89056000
0.01867600,10.99683000
0.01934300,11.45931000
0.02001000,11.50969000
0.02067700,11.60454000
0.02134400,11.66083000
0.02201100,11.30816000
0.02267800,11.31391000
0.02334500,11.31391000
0.02401200,11.24748000
0.02467900,11.31493000
0.02534600,11.48862000
0.02601300,11.53891000
0.02668000,11.90035000
0.02734700,11.90641000
0.02801400,12.01654000
0.02868100,12.21796000
0.02934800,12.24543000
0.03001500,12.36399000
0.03068200,12.56351000
0.03134900,12.59095000
0.03201600,12.53607000
0.03268300,12.57502000
0.03335000,12.50356000
0.03401700,12.65470000
0.03468400,12.70449000
0.03535100,12.77125000
0.03601800,12.92682000
0.03668500,12.89937000
0.03735200,12.96157000
0.03801900,13.17436000
0.03868600,13.16767000
0.03935300,13.31881000
0.04002000,13.44022000
0.04068700,13.32729000
0.04135400,13.37760000
0.04202100,13.43475000
0.04268800,13.53541000
0.04335500,13.66910000
0.04402200,13.76421000
0.04468900,13.88526000
0.04535600,14.19169000
0.04602300,14.49221000
0.04669000,14.64765000
0.04735700,14.84124000
0.04802400,14.86260000
0.04869100,14.88543000
0.04935800,14.96918000
0.05002500,14.94938000
0.05069200,15.18415000
0.05135900,15.36252000
0.05202600,15.44027000
0.05269300,15.51170000
0.05336000,15.37585000
0.05402700,15.36252000
0.05469400,15.56198000
0.05536100,15.69638000
0.05602800,15.74669000
0.05669500,15.82444000
0.05736200,15.69638000
0.05802900,15.71925000
0.05869600,15.82792000
0.05936300,15.89762000
0.06003000,16.11819000
0.06069700,16.09072000
0.06136400,16.21890000
0.06203100,16.38287000
0.06269800,16.46855000
0.06336500,16.69734000
0.06403200,16.91752000
0.06469900,16.95228000
0.06536600,16.97969000
0.06603300,16.95228000
0.06670000,16.81005000
0.06736700,16.96092000
0.06803400,17.06845000
0.06870100,17.18950000
0.06936800,17.39523000
0.07003500,17.31751000
0.07070200,17.47295000
0.07136900,17.60812000
0.07203600,17.68130000
0.07270300,17.78192000
0.07337000,17.70874000
0.07403700,17.78192000
0.07470400,17.73161000
0.07537100,17.83223000
0.07603800,18.06091000
0.07670500,18.30347000
0.07737200,18.50481000
0.07803900,18.94723000
0.07870600,19.04018000
0.07937300,19.02274000
0.08004000,18.94502000
0.08070700,18.79416000
0.08137400,18.88918000
0.08204100,18.99758000
0.08270800,19.17611000
0.08337500,19.21864000
0.08404200,19.29643000
0.08470900,19.29643000
0.08537600,19.31931000
0.08604300,19.33701000
0.08671000,19.46525000
0.08737700,19.41487000
0.08804400,19.55305000
0.08871100,19.67135000
0.08937800,19.61099000
0.09004500,19.78148000
0.09071200,19.84459000
0.09137900,19.91422000
0.09204600,19.90408000
0.09271300,20.04222000
0.09338000,20.22052000
0.09404700,20.22876000
0.09471400,20.53519000
0.09538100,20.61886000
0.09604800,20.60837000
0.09671500,20.66919000
0.09738200,20.71953000
0.09804900,20.65026000
0.09871600,20.73642000
0.09938300,20.79510000
0.10005000,20.69001000
0.10071700,20.80569000
0.10138400,20.69001000
0.10205100,20.56663000
0.10271800,20.31075000
0.10338500,20.28790000
0.10405200,20.27081000
0.10471900,20.37969000
0.10538600,20.66325000
0.10605300,20.65483000
0.10672000,20.62740000
0.10738700,20.75541000
0.10805400,20.65483000
0.10872100,20.55806000
0.10938800,20.57711000
0.11005500,20.54968000
0.11072200,20.72798000
0.11138900,20.92304000
0.11205600,20.98399000
0.11272300,21.03428000
0.11339000,21.04285000
0.11405700,21.13136000
0.11472400,21.24866000
0.11539100,21.17091000
0.11605800,21.03428000
0.11672500,20.88711000
0.11739200,20.92304000
0.11805900,20.83686000
0.11872600,20.73638000
0.11939300,20.72798000
0.12006000,20.66716000
0.12072700,20.69001000
0.12139400,20.69001000
0.12206100,20.58948000
0.12272800,20.48895000
0.12339500,20.30247000
0.12406200,20.35271000
0.12472900,20.35271000
0.12539600,20.20198000
0.12606300,20.27081000
0.12673000,20.22052000
0.12739700,20.08228000
0.12806400,20.09252000
0.12873100,19.68563000
0.12939800,19.60792000
0.13006500,19.71307000
0.13073200,19.84572000
0.13139900,20.14147000
0.13206600,20.10150000
0.13273300,20.08228000
0.13340000,19.88679000
0.13406700,19.88679000
0.13473400,19.67561000
0.13540100,19.54767000
