Time,A*B
(s),(W)

0.00000000,-0.03658831
0.00066700,-0.06400346
0.00133400,0.31544560
0.00200100,0.41602250
0.00266800,0.41602250
0.00333500,0.51707300
0.00400200,0.64519720
0.00466900,0.57198330
0.00533600,0.64486890
0.00600300,0.72298700
0.00667000,0.56740750
0.00733700,0.54425110
0.00800400,0.13734590
0.00867100,0.26540030
0.00933800,-0.05948627
0.01000500,-0.28839700
0.01067200,-0.38894870
0.01133900,-0.79620090
0.01200600,-0.74617000
0.01267300,-0.49419360
0.01334000,-0.52164890
0.01400700,-0.36606940
0.01467400,-0.16464740
0.01534100,-0.13727600
0.01600800,0.26540030
0.01667500,0.33861420
0.01734200,0.21495630
0.01800900,0.26515720
0.01867600,0.18743870
0.01934300,0.36573410
0.02001000,0.41619200
0.02067700,0.64486890
0.02134400,0.77261320
0.02201100,0.85067820
0.02267800,0.95129610
0.02334500,0.54452820
0.02401200,0.34332970
0.02467900,-0.05951049
0.02534600,-0.00915546
0.02601300,-0.13733190
0.02668000,-0.26550830
0.02734700,-0.39368480
0.02801400,-0.74617000
0.02868100,-0.79652500
0.02934800,-0.90144580
0.03001500,-0.74518320
0.03068200,-0.57145950
0.03134900,-0.59431790
0.03201600,-0.52138340
0.03268300,-0.49419360
0.03335000,-0.41619200
0.03401700,-0.16473120
0.03468400,0.31557420
0.03535100,0.41619200
0.03601800,0.64977310
0.03668500,0.87354590
0.03735200,0.92347850
0.03801900,1.05148600
0.03868600,0.90098710
0.03935300,0.69517790
0.04002000,0.38910700
0.04068700,0.38930490
0.04135400,0.05951049
0.04202100,0.03662184
0.04268800,-0.23804200
0.04335500,-0.62200130
0.04402200,-0.67231020
0.04468900,-0.95129610
0.04535600,-0.95129610
0.04602300,-0.69553180
0.04669000,-0.62231790
0.04735700,-0.64545990
0.04802400,-0.49419360
0.04869100,-0.51707300
0.04935800,-0.31589550
0.05002500,0.16473120
0.05069200,0.51728340
0.05135900,0.51707300
0.05202600,0.59431790
0.05269300,0.72195690
0.05336000,0.46607340
0.05402700,0.51633620
0.05469400,0.46607340
0.05536100,0.21486880
0.05602800,0.56659910
0.05669500,0.56688780
0.05736200,0.39352460
0.05802900,0.41678530
0.05869600,-0.11455970
0.05936300,-0.36659090
0.06003000,-0.46740340
0.06069700,-0.49419360
0.06136400,-0.34319000
0.06203100,-0.16481500
0.06269800,0.00915173
0.06336500,-0.26550830
0.06403200,0.11444320
0.06469900,0.03660694
0.06536600,-0.08694147
0.06603300,0.08694147
0.06670000,-0.23794510
0.06736700,-0.11439670
0.06803400,0.21495630
0.06870100,0.49394220
0.06936800,0.64460620
0.07003500,0.90016140
0.07070200,0.74518320
0.07136900,0.82290170
0.07203600,1.00160500
0.07270300,0.97416370
0.07337000,1.18057400
0.07403700,1.07990500
0.07470400,0.59516540
0.07537100,0.31589550
0.07603800,-0.13727600
0.07670500,-0.41640390
0.07737200,-0.26515720
0.07803900,-0.34319000
0.07870600,-0.34319000
0.07937300,-0.26526530
0.08004000,-0.36606940
0.08070700,-0.36588310
0.08137400,-0.36588310
0.08204100,-0.23804200
0.08270800,-0.34332970
0.08337500,-0.44363330
0.08404200,-0.06402954
0.08470900,-0.13715030
0.08537600,0.21486880
0.08604300,0.44363330
0.08671000,0.59456000
0.08737700,0.67203630
0.08804400,0.51659940
0.08871100,0.77292800
0.08937800,0.69517790
0.09004500,0.57169230
0.09071200,0.67231020
0.09137900,0.41619200
0.09204600,0.11429190
0.09271300,0.05945601
0.09338000,-0.06402954
0.09404700,-0.36588310
0.09471400,-0.51707300
0.09538100,-0.41619200
0.09604800,-0.56711880
0.09671500,-0.11433850
0.09738200,-0.16458030
0.09804900,-0.39332430
0.09871600,-0.19208860
0.09938300,-0.31557420
0.10005000,0.03658831
0.10071700,0.51680990
0.10138400,0.43905970
0.10205100,0.56711880
0.10271800,0.69553180
0.10338500,0.72298700
0.10405200,1.02957000
0.10471900,0.95129610
0.10538600,0.80036930
0.10605300,0.64460620
0.10672000,0.49348950
0.10738700,0.54402950
0.10805400,0.46631090
0.10872100,0.49374100
0.10938800,0.36606940
0.11005500,0.21495630
0.11072200,0.21486880
0.11138900,-0.23794510
0.11205600,-0.36588310
0.11272300,-0.69517790
0.11339000,-0.92432520
0.11405700,-0.90062010
0.11472400,-0.69425770
0.11539100,-0.39296390
0.11605800,-0.24207670
0.11672500,0.21010430
0.11739200,0.13708040
0.11805900,0.21467180
0.11872600,0.36573410
0.11939300,0.26515720
0.12006000,0.54402950
0.12072700,0.74518320
0.12139400,0.92300820
0.12206100,1.15663400
0.12272800,0.85067820
0.12339500,0.74586640
0.12406200,0.74548690
0.12472900,0.59456000
0.12539600,0.41619200
0.12606300,0.33830400
0.12673000,0.16007390
0.12739700,-0.19208860
0.12806400,-0.26515720
0.12873100,-0.39352460
0.12939800,-0.44385910
0.13006500,-0.21495630
0.13073200,-0.00915173
