Time,A*B
(s),(W)

0.00000000,8.43044600
0.00066700,8.42271300
0.00133400,8.47725200
0.00200100,8.45329300
0.00266800,8.48070900
0.00333500,8.43474200
0.00400200,8.58560800
0.00466900,8.69075600
0.00533600,8.63941500
0.00600300,8.81419100
0.00667000,8.70917600
0.00733700,8.70917600
0.00800400,8.73303100
0.00867100,8.75586800
0.00933800,8.73303100
0.01000500,8.67836200
0.01067200,8.67836200
0.01133900,8.62797800
0.01200600,8.60514100
0.01267300,8.70562600
0.01334000,8.52749400
0.01400700,8.53531900
0.01467400,8.58560800
0.01534100,8.53879700
0.01600800,8.63941500
0.01667500,8.73659200
0.01734200,8.79133300
0.01800900,8.98790600
0.01867600,9.09300100
0.01934300,8.98790600
0.02001000,8.83351500
0.02067700,8.63149700
0.02134400,8.70562600
0.02201100,8.77879600
0.02267800,9.00705300
0.02334500,9.00337800
0.02401200,8.85635300
0.02467900,8.83351500
0.02534600,8.70562600
0.02601300,8.88738100
0.02668000,8.88375800
0.02734700,8.91479700
0.02801400,9.09300100
0.02868100,9.06189000
0.02934800,9.06189000
0.03001500,8.96962700
0.03068200,8.76747300
0.03134900,8.58910700
0.03201600,8.63941500
0.03268300,8.68278900
0.03335000,8.72858000
0.03401700,8.87923000
0.03468400,8.92944600
0.03535100,8.88375800
0.03601800,9.06189000
0.03668500,9.00705300
0.03735200,9.00705300
0.03801900,9.06189000
0.03868600,8.78327400
0.03935300,8.80970200
0.04002000,8.68633000
0.04068700,8.65538300
0.04135400,8.67379700
0.04202100,8.52749400
0.04268800,8.63149700
0.04335500,8.60865000
0.04402200,8.91933900
0.04468900,8.99248700
0.04535600,8.83711800
0.04602300,8.93764400
0.04669000,8.48503000
0.04735700,8.35702300
0.04802400,8.41073800
0.04869100,8.31435100
0.04935800,8.38787000
0.05002500,8.30673500
0.05069200,8.32959400
0.05135900,8.27171500
0.05202600,8.37676600
0.05269300,8.65538300
0.05336000,8.70562600
0.05402700,8.68176000
0.05469400,8.71361400
0.05536100,8.61654700
0.05602800,8.56274800
0.05669500,8.48503000
0.05736200,8.32959400
0.05802900,8.25224100
0.05869600,8.07403700
0.05936300,7.99309900
0.06003000,8.04052300
0.06069700,7.98576400
0.06136400,7.96294600
0.06203100,8.02050300
0.06269800,7.89985600
0.06336500,7.87563400
0.06403200,7.87563400
0.06469900,7.77897500
0.06536600,7.70118400
0.06603300,7.59664700
0.06670000,7.59664700
0.06736700,7.71448200
0.06803400,7.76076600
0.06870100,7.78815600
0.06936800,7.78815600
0.07003500,7.66033200
0.07070200,7.55681400
0.07136900,7.55989900
0.07203600,7.52943400
0.07270300,7.48229100
0.07337000,7.46327000
0.07403700,7.35146600
0.07470400,7.40846100
0.07537100,7.33538100
0.07603800,7.28057100
0.07670500,7.31468100
0.07737200,7.13638600
0.07803900,7.29022100
0.07870600,7.29393200
0.07937300,7.14292900
0.08004000,6.98735000
0.08070700,6.83634600
0.08137400,6.80999900
0.08204100,6.83286800
0.08270800,6.91061700
0.08337500,6.86030800
0.08404200,6.83286800
0.08470900,6.80265400
0.08537600,6.67124700
0.08604300,6.74892600
0.08671000,6.67581700
0.08737700,6.49761200
0.08804400,6.59813700
0.08871100,6.54520600
0.08937800,6.46426100
0.09004500,6.48900300
0.09071200,6.45832600
0.09137900,6.30523800
0.09204600,6.33061900
0.09271300,6.31361100
0.09338000,6.13870000
0.09404700,5.96603700
0.09471400,6.29519700
0.09538100,6.11378700
0.09604800,6.09404400
0.09671500,6.09404400
0.09738200,5.53398200
0.09804900,5.51111400
0.09871600,5.40372100
0.09938300,5.40096900
0.10005000,5.37318900
0.10071700,5.52665700
0.10138400,5.62714100
0.10205100,5.57178100
0.10271800,5.70188000
0.10338500,5.54896500
0.10405200,5.47138900
0.10471900,5.45123100
0.10538600,5.27302600
0.10605300,5.32568700
0.10672000,5.32568700
0.10738700,5.27544500
0.10805400,5.19779700
0.10872100,4.97398300
0.10938800,4.79568800
0.11005500,4.69272000
0.11072200,4.79324500
0.11138900,4.76583000
0.11205600,4.74298300
0.11272300,4.69053900
0.11339000,4.64025100
0.11405700,4.66530400
0.11472400,4.61504100
0.11539100,4.66530400
0.11605800,4.63788800
0.11672500,4.64025100
0.11739200,4.66530400
0.11805900,4.61504100
0.11872600,4.51451500
0.11939300,4.30713800
0.12006000,4.38021800
0.12072700,4.30713800
0.12139400,4.25689600
0.12206100,4.40762200
0.12272800,4.25863200
0.12339500,4.33454300
0.12406200,4.33454300
0.12472900,4.40762200
0.12539600,4.38657300
0.12606300,4.25689600
0.12673000,4.23337200
0.12739700,4.08417000
0.12806400,3.87836100
0.12873100,3.95973600
0.12939800,3.98100400
0.13006500,3.92867000
0.13073200,4.10703800
0.13139900,4.00478800
0.13206600,3.90421100
0.13273300,3.95449900
0.13340000,3.87480700
0.13406700,3.90421100
0.13473400,4.00274800
0.13540100,3.69848600
