Time,A*B
(s),(W)

0.00000000,10.88345000
0.00066700,10.58203000
0.00133400,10.56002000
0.00200100,10.49122000
0.00266800,10.63767000
0.00333500,10.58743000
0.00400200,10.56890000
0.00466900,10.61483000
0.00533600,10.18508000
0.00600300,10.29084000
0.00667000,10.15766000
0.00733700,10.21770000
0.00800400,10.26798000
0.00867100,10.18508000
0.00933800,10.18508000
0.01000500,10.20833000
0.01067200,10.08044000
0.01133900,10.02972000
0.01200600,9.88396400
0.01267300,9.70072400
0.01334000,9.73309700
0.01400700,9.85608300
0.01467400,9.98402400
0.01534100,9.96574000
0.01600800,9.86110600
0.01667500,9.70566700
0.01734200,9.62761500
0.01800900,9.62369000
0.01867600,9.56888100
0.01934300,9.60020000
0.02001000,9.42199400
0.02067700,9.29878900
0.02134400,9.40319500
0.02201100,9.19821200
0.02267800,9.19821200
0.02334500,9.32621900
0.02401200,9.07020500
0.02467900,9.15165000
0.02534600,9.02359200
0.02601300,8.91933900
0.02668000,8.86905100
0.02734700,8.70917600
0.02801400,8.84162000
0.02868100,8.76390200
0.02934800,8.79133300
0.03001500,8.79133300
0.03068200,8.83711800
0.03134900,8.85635300
0.03201600,8.88375800
0.03268300,8.73303100
0.03335000,8.45329300
0.03401700,8.28267900
0.03468400,8.05072100
0.03535100,7.95338400
0.03601800,7.84956700
0.03668500,7.79530600
0.03735200,7.77184900
0.03801900,7.77184900
0.03868600,7.67127200
0.03935300,7.62409000
0.04002000,7.69413000
0.04068700,7.63994900
0.04135400,7.72156000
0.04202100,7.59664700
0.04268800,7.60051500
0.04335500,7.67439800
0.04402200,7.74441900
0.04468900,7.84237100
0.04535600,7.76076600
0.04602300,7.66423900
0.04669000,7.51351200
0.04735700,7.56375500
0.04802400,7.50894500
0.04869100,7.35821800
0.04935800,7.30797500
0.05002500,7.02479100
0.05069200,6.92713100
0.05135900,7.02765600
0.05202600,6.97739400
0.05269300,6.95454600
0.05336000,6.85122700
0.05402700,6.90146900
0.05469400,6.92713100
0.05536100,6.90428400
0.05602800,6.82660500
0.05669500,6.57407000
0.05736200,6.34225400
0.05802900,6.24491000
0.05869600,6.29519700
0.05936300,6.29519700
0.06003000,6.34548600
0.06069700,6.31940700
0.06136400,6.24491000
0.06203100,6.26658900
0.06269800,6.19146600
0.06336500,6.19462100
0.06403200,6.26914500
0.06469900,6.24745500
0.06536600,6.26914500
0.06603300,6.33643700
0.06670000,6.29199100
0.06736700,6.26914500
0.06803400,6.22001300
0.06870100,6.17284400
0.06936800,6.04621800
0.07003500,5.68716500
0.07070200,5.71002300
0.07136900,5.51111400
0.07203600,5.43115100
0.07270300,5.61173200
0.07337000,5.48144000
0.07403700,5.50886900
0.07470400,5.55915800
0.07537100,5.58201600
0.07603800,5.71235000
0.07670500,5.79010000
0.07737200,5.81296800
0.07803900,5.93860700
0.07870600,5.73219300
0.07937300,5.63170900
0.08004000,5.47864800
0.08070700,5.40096900
0.08137400,5.50606300
0.08204100,5.50381900
0.08270800,5.55123000
0.08337500,5.45357600
0.08404200,5.37812200
0.08470900,5.45123100
0.08537600,5.37812200
0.08604300,5.32112000
0.08671000,5.44900900
0.08737700,5.42838500
0.08804400,5.45400900
0.08871100,5.50886900
0.08937800,5.43115100
0.09004500,5.30044300
0.09071200,5.25018000
0.09137900,5.15227800
0.09204600,5.02427200
0.09271300,5.05376000
0.09338000,5.10406900
0.09404700,5.17513700
0.09471400,5.20468700
0.09538100,5.17250200
0.09604800,5.24804000
0.09671500,5.32785900
0.09738200,5.52891000
0.09804900,5.60944700
0.09871600,5.58201600
0.09938300,5.53172800
0.10005000,5.45580000
0.10071700,5.52891000
0.10138400,5.45400900
0.10205100,5.43115100
0.10271800,5.66204200
0.10338500,5.53172800
0.10405200,5.50886900
0.10471900,5.61173200
0.10538600,5.22755500
0.10605300,5.23021700
0.10672000,5.25767100
0.10738700,5.12484800
0.10805400,5.25285500
0.10872100,5.35343200
0.10938800,5.35343200
0.11005500,5.38086200
0.11072200,5.47864800
0.11138900,5.42838500
0.11205600,5.62943600
0.11272300,5.60430400
0.11339000,5.50606300
0.11405700,5.63230500
0.11472400,5.55915800
0.11539100,5.66204200
0.11605800,5.73979100
0.11672500,5.68490900
0.11739200,5.68490900
0.11805900,5.66204200
0.11872600,5.60944700
0.11939300,5.71235000
0.12006000,5.79010000
0.12072700,5.92418500
0.12139400,5.97454500
0.12206100,5.89371700
0.12272800,5.94405100
0.12339500,5.86546000
0.12406200,5.81296800
0.12472900,5.81296800
0.12539600,5.76031200
0.12606300,5.78774100
0.12673000,5.98584600
0.12739700,5.96056700
0.12806400,6.11378700
0.12873100,6.23918400
0.12939800,6.21431300
0.13006500,6.45063400
0.13073200,6.50092300
0.13139900,6.60419000
0.13206600,6.60150000
0.13273300,6.62098400
0.13340000,6.57072200
0.13406700,6.67921800
0.13473400,6.75236500
0.13540100,6.57674900
