Time,A*B
(s),(W)

0.00000000,10.00687000
0.00066700,10.00687000
0.00133400,10.15809000
0.00200100,10.03020000
0.00266800,9.87892900
0.00333500,9.80582000
0.00400200,9.64652700
0.00466900,9.69182600
0.00533600,9.69182600
0.00600300,9.58748000
0.00667000,9.64161000
0.00733700,9.46839600
0.00800400,9.34050600
0.00867100,9.37173100
0.00933800,9.19821200
0.01000500,9.43063600
0.01067200,9.40319500
0.01133900,9.27593000
0.01200600,9.14792300
0.01267300,8.83711800
0.01334000,8.74104400
0.01400700,8.61303700
0.01467400,8.60865000
0.01534100,8.50812500
0.01600800,8.45010400
0.01667500,8.52314700
0.01734200,8.52314700
0.01800900,8.56986500
0.01867600,8.55489800
0.01934300,8.53097200
0.02001000,8.53097200
0.02067700,8.48503000
0.02134400,8.50812500
0.02201100,8.47725200
0.02267800,8.34936200
0.02334500,8.37676600
0.02401200,8.32992100
0.02467900,8.32992100
0.02534600,8.32992100
0.02601300,8.27930500
0.02668000,8.20950200
0.02734700,8.13589200
0.02801400,8.03849300
0.02868100,7.78214100
0.02934800,7.77897500
0.03001500,7.72156000
0.03068200,7.69021200
0.03134900,7.91867900
0.03201600,7.89583300
0.03268300,7.87242600
0.03335000,7.98082400
0.03401700,8.07815100
0.03468400,8.02377400
0.03535100,7.92001900
0.03601800,7.96619700
0.03668500,7.78815600
0.03735200,7.97026000
0.03801900,8.07074500
0.03868600,7.89261300
0.03935300,7.84556900
0.04002000,7.66423900
0.04068700,7.53942300
0.04135400,7.49297700
0.04202100,7.54326500
0.04268800,7.54633900
0.04335500,7.52730100
0.04402200,7.55018100
0.04468900,7.44951200
0.04535600,7.27105300
0.04602300,7.16216200
0.04669000,7.16216200
0.04735700,7.11547300
0.04802400,7.22439200
0.04869100,7.42205700
0.04935800,7.40294200
0.05002500,7.49984600
0.05069200,7.54326500
0.05135900,7.54633900
0.05202600,7.59355300
0.05269300,7.61710300
0.05336000,7.71762800
0.05402700,7.71762800
0.05469400,7.76472400
0.05536100,7.76472400
0.05602800,7.79530600
0.05669500,7.89583300
0.05736200,7.84956700
0.05802900,7.75214800
0.05869600,7.64695600
0.05936300,7.55018100
0.06003000,7.57378100
0.06069700,7.82670900
0.06136400,7.87699700
0.06203100,7.82213800
0.06269800,7.87964300
0.06336500,7.73178600
0.06403200,7.72470700
0.06469900,7.87964300
0.06536600,7.87563400
0.06603300,7.95014400
0.06670000,7.80245700
0.06736700,7.89583300
0.06803400,8.07074500
0.06870100,8.39960500
0.06936800,8.66332500
0.07003500,8.71361400
0.07070200,8.79133300
0.07136900,8.53879700
0.07203600,8.58560800
0.07270300,8.51246100
0.07337000,8.52026500
0.07403700,8.49280900
0.07470400,8.59347900
0.07537100,8.77550800
0.07603800,8.67479800
0.07670500,8.70226500
0.07737200,8.67126800
0.07803900,8.54314400
0.07870600,8.58910700
0.07937300,8.61654700
0.08004000,8.56623700
0.08070700,8.74460600
0.08137400,8.79491500
0.08204100,8.89553300
0.08270800,9.12885500
0.08337500,8.93115100
0.08404200,9.05564100
0.08470900,9.17919000
0.08537600,9.05106500
0.08604300,9.33001900
0.08671000,9.28443400
0.08737700,9.33001900
0.08804400,9.58613800
0.08871100,9.63252100
0.08937800,9.82866600
0.09004500,9.90634500
0.09071200,9.82866600
0.09137900,9.85608300
0.09204600,9.86512400
0.09271300,9.81981100
0.09338000,9.89302500
0.09404700,9.92451900
0.09471400,9.84669700
0.09538100,10.00234000
0.09604800,10.18087000
0.09671500,10.32773000
0.09738200,10.50619000
0.09804900,10.55653000
0.09871600,10.52829000
0.09938300,10.65177000
0.10005000,10.71969000
0.10071700,10.81580000
0.10138400,10.87048000
0.10205100,10.82573000
0.10271800,10.90345000
0.10338500,11.00851000
0.10405200,11.18232000
0.10471900,11.27715000
0.10538600,11.38804000
0.10605300,11.48862000
0.10672000,11.41555000
0.10738700,11.39849000
0.10805400,11.49915000
0.10872100,11.44882000
0.10938800,11.53130000
0.11005500,11.81054000
0.11072200,11.76019000
0.11138900,11.73272000
0.11205600,11.85607000
0.11272300,11.78308000
0.11339000,11.98907000
0.11405700,12.24085000
0.11472400,12.24085000
0.11539100,12.40801000
0.11605800,12.53607000
0.11672500,12.56351000
0.11739200,12.65252000
0.11805900,12.60226000
0.11872600,12.60226000
0.11939300,12.67994000
0.12006000,12.97056000
0.12072700,13.01556000
0.12139400,13.06585000
0.12206100,13.23740000
0.12272800,13.13152000
0.12339500,13.20460000
0.12406200,13.18176000
0.12472900,13.10946000
0.12539600,13.35473000
0.12606300,13.54550000
0.12673000,13.66910000
0.12739700,13.84200000
0.12806400,13.88526000
0.12873100,13.88526000
0.12939800,13.90704000
0.13006500,13.94015000
0.13073200,13.94015000
0.13139900,13.96301000
0.13206600,14.10398000
0.13273300,14.25505000
0.13340000,14.23216000
0.13406700,14.36034000
0.13473400,14.49812000
0.13540100,14.54250000
