Time,A*B
(s),(W)

0.00000000,17.70814000
0.00066700,17.49580000
0.00133400,17.46837000
0.00200100,17.62381000
0.00266800,17.64667000
0.00333500,17.76562000
0.00400200,17.85239000
0.00466900,17.76562000
0.00533600,17.54609000
0.00600300,17.45262000
0.00667000,17.32457000
0.00733700,17.25559000
0.00800400,17.29712000
0.00867100,17.35201000
0.00933800,17.34494000
0.01000500,17.43663000
0.01067200,17.43663000
0.01133900,17.34303000
0.01200600,17.25139000
0.01267300,17.21520000
0.01334000,17.16499000
0.01400700,17.12350000
0.01467400,17.11477000
0.01534100,17.02996000
0.01600800,17.00018000
0.01667500,16.92253000
0.01734200,16.80149000
0.01800900,16.64613000
0.01867600,16.58822000
0.01934300,16.77513000
0.02001000,16.77513000
0.02067700,16.66988000
0.02134400,16.46855000
0.02201100,16.06129000
0.02267800,15.89762000
0.02334500,15.92506000
0.02401200,15.99172000
0.02467900,15.91858000
0.02534600,15.96886000
0.02601300,15.91047000
0.02668000,15.80994000
0.02734700,15.77609000
0.02801400,15.62537000
0.02868100,15.57055000
0.02934800,15.50380000
0.03001500,15.50380000
0.03068200,15.45353000
0.03134900,15.32559000
0.03201600,15.24170000
0.03268300,15.19765000
0.03335000,15.10482000
0.03401700,14.95547000
0.03468400,14.88230000
0.03535100,14.99967000
0.03601800,14.99203000
0.03668500,14.96308000
0.03735200,14.79098000
0.03801900,14.39164000
0.03868600,14.19169000
0.03935300,14.06363000
0.04002000,14.00762000
0.04068700,14.05074000
0.04135400,13.99477000
0.04202100,13.76640000
0.04268800,13.63851000
0.04335500,13.81664000
0.04402200,13.79380000
0.04468900,13.86688000
0.04535600,13.79943000
0.04602300,13.48778000
0.04669000,13.48778000
0.04735700,13.45352000
0.04802400,13.50278000
0.04869100,13.40330000
0.04935800,13.35308000
0.05002500,13.30965000
0.05069200,13.20917000
0.05135900,13.25265000
0.05202600,13.08128000
0.05269300,13.03178000
0.05336000,13.06585000
0.05402700,12.85427000
0.05469400,12.72091000
0.05536100,12.58638000
0.05602800,12.37379000
0.05669500,12.25701000
0.05736200,12.27982000
0.05802900,12.20723000
0.05869600,12.27495000
0.05936300,12.26332000
0.06003000,12.16761000
0.06069700,12.17933000
0.06136400,11.93971000
0.06203100,11.86660000
0.06269800,11.82832000
0.06336500,11.83435000
0.06403200,12.01248000
0.06469900,11.93484000
0.06536600,11.86660000
0.06603300,11.66692000
0.06670000,11.43833000
0.06736700,11.30457000
0.06803400,11.22689000
0.06870100,11.17207000
0.06936800,11.01572000
0.07003500,11.03855000
0.07070200,10.81580000
0.07136900,10.69248000
0.07203600,10.72952000
0.07270300,10.58398000
0.07337000,10.60146000
0.07403700,10.52907000
0.07470400,10.36856000
0.07537100,10.36328000
0.07603800,10.28141000
0.07670500,10.22595000
0.07737200,10.12552000
0.07803900,9.74204400
0.07870600,9.61912300
0.07937300,9.56888100
0.08004000,9.52251900
0.08070700,9.75158000
0.08137400,9.88396400
0.08204100,9.83768200
0.08270800,9.83367400
0.08337500,9.75993300
0.08404200,9.55480200
0.08470900,9.29405300
0.08537600,9.21637300
0.08604300,9.37650700
0.08671000,9.44965300
0.08737700,9.66423100
0.08804400,9.56356100
0.08871100,9.19821200
0.08937800,9.01991600
0.09004500,8.86453300
0.09071200,8.80970200
0.09137900,8.81419100
0.09204600,8.66332500
0.09271300,8.60865000
0.09338000,8.53531900
0.09404700,8.58560800
0.09471400,8.73659200
0.09538100,8.76390200
0.09604800,8.74104400
0.09671500,8.63941500
0.09738200,8.56623700
0.09804900,8.50788900
0.09871600,8.61303700
0.09938300,8.50788900
0.10005000,8.43474200
0.10071700,8.28267900
0.10138400,8.36042900
0.10205100,8.36042900
0.10271800,8.38787000
0.10338500,8.46104600
0.10405200,8.25981000
0.10471900,8.23236900
0.10538600,8.10843700
0.10605300,8.05400200
0.10672000,8.05072100
0.10738700,8.10100900
0.10805400,8.22147200
0.10872100,8.22482500
0.10938800,8.17872700
0.11005500,8.20615900
0.11072200,7.98488800
0.11138900,8.05400200
0.11205600,7.92324800
0.11272300,7.81815400
0.11339000,7.97026000
0.11405700,7.97026000
0.11472400,8.12844000
0.11539100,8.10145300
0.11605800,8.05072100
0.11672500,7.95338400
0.11739200,7.90307500
0.11805900,7.90307500
0.11872600,7.92594300
0.11939300,7.78214100
0.12006000,7.73178600
0.12072700,7.65785700
0.12139400,7.50671500
0.12206100,7.49603000
0.12272800,7.51889800
0.12339500,7.51889800
0.12406200,7.59664700
0.12472900,7.74757500
0.12539600,7.56612400
0.12606300,7.56227000
0.12673000,7.81815400
0.12739700,7.92728600
0.12806400,8.07815100
0.12873100,8.07815100
0.12939800,7.81815400
0.13006500,7.71448200
0.13073200,7.84237100
0.13139900,7.94285600
0.13206600,7.96569300
0.13273300,7.94285600
0.13340000,7.81815400
0.13406700,7.72156000
0.13473400,7.67439800
0.13540100,7.69726600
